lib,N,dim,nbnode,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c
ort,1000,10,2,20,10,0.0005133179947733879,0.0005919579416513443,0.0005142989102751017,0.0005520649719983339,0.000530888675712049,0.0005133179947733879,0.0005675674005897694,20,0.0005278890021145344,0
npy,1000,10,2,20,10,0.00011350400745868683,0.00013815402053296566,0.00011377804912626743,0.00011704699136316776,0.00011621647281572223,0.00011350400745868683,0.00012655752365885872,20,0.00011438410729169846,0
ort,10000,10,2,20,10,0.0035431249998509884,0.00384715897962451,0.0035540079697966576,0.0036565859336405993,0.003598291054368019,0.0035431249998509884,0.0037280141765138105,20,0.0035776710137724876,0
npy,10000,10,2,20,10,0.0008583730086684227,0.0009262089151889086,0.0008613590616732836,0.0008960019331425428,0.0008783482946455479,0.0008583730086684227,0.0009137704101547146,20,0.0008761530043557286,0
ort,1,10,3,20,10,0.0001513401512056589,0.00020658387802541256,0.00015576300211250782,0.00016373489052057266,0.00016034375876188277,0.0001513401512056589,0.00018471075122858548,20,0.0001565810525789857,0
npy,1,10,3,20,10,5.1803188398480415e-05,6.767292506992817e-05,5.336501635611057e-05,6.122887134552002e-05,5.558539414778352e-05,5.1803188398480415e-05,6.330177783759518e-05,20,5.4097967222332954e-05,0
ort,10,10,3,20,10,0.0001584850251674652,0.00017937901429831982,0.00015904312022030354,0.00017373496666550636,0.00016207749722525478,0.0001584850251674652,0.00017481635632338917,20,0.00015940540470182896,0
npy,10,10,3,20,10,6.153620779514313e-05,6.778212264180183e-05,6.19951169937849e-05,6.293505430221558e-05,6.266962736845016e-05,6.153620779514313e-05,6.508995841038925e-05,20,6.252236198633909e-05,0
ort,100,10,3,20,10,0.00021469290368258953,0.00025144987739622593,0.00021523400209844112,0.00023438595235347748,0.00021971346577629448,0.00021469290368258953,0.00023821516195517964,20,0.00021624751389026642,0
npy,100,10,3,20,10,7.58699607104063e-05,9.190104901790619e-05,7.656402885913849e-05,8.168211206793785e-05,7.863171631470323e-05,7.58699607104063e-05,8.654370401140088e-05,20,7.730757351964712e-05,0
ort,1000,10,3,20,10,0.0006853558588773012,0.0007388971280306578,0.0006865598261356354,0.000693777110427618,0.0006914172088727355,0.0006853558588773012,0.0007144767659191088,20,0.0006876830011606216,0
npy,1000,10,3,20,10,0.00014947797171771526,0.00018990994431078434,0.0001502030063420534,0.0001620580442249775,0.0001552904606796801,0.00014947797171771526,0.00017271351860628328,20,0.00015145656652748585,0
ort,10000,10,3,20,10,0.005116670159623027,0.0053804919589310884,0.005157461855560541,0.00530914100818336,0.005227654054760933,0.005116670159623027,0.0053711395841618504,20,0.005224036518484354,0
npy,10000,10,3,20,10,0.0011552530340850353,0.0013115459587424994,0.001157168997451663,0.001207859953865409,0.0011848218855448067,0.0011552530340850353,0.0012623667316584144,20,0.0011763034854084253,0
ort,1,10,5,20,10,0.0001606559380888939,0.0002173599787056446,0.00016143801622092724,0.000176968052983284,0.00016983734676614403,0.0001606559380888939,0.00019397041974250986,20,0.0001665025483816862,0
