method,lib,skl_nb_base_estimators,N,dim,leaf_size,metric,n_neighbors,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxonnxruntime1,,1,20,10,euclidean,5,,10,1,0.354471770580858,0.37063222005963326,0.3586852652952075,0.36688987724483013,0.3629348817281425,0.354471770580858,0.37063222005963326,10,0.3654915720690042,0,22.0,12.0,8102238.0,
predict_proba,skl,1.0,1,20,10,euclidean,5,,10,1,0.008448490872979164,0.0105743701569736,0.009487041272222996,0.010138004086911678,0.009667136939242482,0.008502651165269545,0.0105743701569736,10,0.009705906501039863,0,,,,
predict_proba,onxpython_compiled,,1,20,10,euclidean,5,,10,1,3.235706456936896,3.4082160550169647,3.244931358844042,3.379022676963359,3.2899115565232933,3.235706456936896,3.4082160550169647,10,3.2474865498952568,0,22.0,12.0,8102238.0,
predict_proba,onxonnxruntime1,,1,20,10,euclidean,5,,10,1,0.3489947263151407,0.3544084676541388,0.35098528396338224,0.35227786796167493,0.35144535237923263,0.3489947263151407,0.35421191087083154,10,0.3513755549211055,0,22.0,12.0,8102238.0,
predict,skl,1.0,10,20,10,euclidean,5,,10,1,0.08650620793923736,0.09217673959210515,0.08913127705454826,0.09040733007714152,0.08962566591799259,0.08657152052131149,0.09217673959210515,10,0.08981448109261692,0,,,,
predict,onxpython_compiled,,10,20,10,euclidean,5,,10,1,3.3717463207431138,3.4620448062196374,3.3918497608974576,3.4048454528674483,3.4004809512291105,3.3717463207431138,3.4465144292889667,10,3.3971870138775557,0,22.0,12.0,8102238.0,
predict,onxonnxruntime1,,10,20,10,euclidean,5,,10,1,0.4771329718641937,0.5107735162600875,0.5079172998666763,0.5091725788079202,0.5036822530440986,0.48242263154374754,0.5107735162600875,10,0.5085349148139358,0,22.0,12.0,8102238.0,
predict_proba,skl,1.0,10,20,10,euclidean,5,,10,1,0.08623229106888175,0.09421994397416711,0.09127375110983849,0.09275326877832413,0.09129059268161654,0.08695224210289752,0.09421994397416711,10,0.0916251060552895,0,,,,
predict_proba,onxpython_compiled,,10,20,10,euclidean,5,,10,1,3.387254234869033,3.5202191970311105,3.3976889182813466,3.39992448175326,3.4103336416184904,3.387254234869033,3.483558380544491,10,3.3989524950738996,0,22.0,12.0,8102238.0,
predict_proba,onxonnxruntime1,,10,20,10,euclidean,5,,10,1,0.48304283618927,0.48597646318376064,0.48370215808972716,0.48459519632160664,0.48401662446558474,0.48304283618927,0.4857369794030585,10,0.4837259785272181,0,22.0,12.0,8102238.0,
predict,skl,1.0,100,20,10,euclidean,5,,10,1,0.8642665650695562,0.9305916037410498,0.9038711120374501,0.9167114859446883,0.9024574075359851,0.8642665650695562,0.9305916037410498,10,0.9121645200066268,0,,,,
predict,onxpython_compiled,,100,20,10,euclidean,5,,10,1,4.218368094880134,5.570961199700832,4.316369279753417,5.438742718659341,4.814104405092076,4.218368094880134,5.570961199700832,10,4.594485566020012,0,22.0,12.0,8102238.0,
predict,onxonnxruntime1,,100,20,10,euclidean,5,,10,1,1.5033662323839962,1.9307846310548484,1.6884161997586489,1.8153436840511858,1.7338532386347651,1.5033662323839962,1.9307846310548484,10,1.7450476358644664,0,22.0,12.0,8102238.0,
predict_proba,skl,1.0,100,20,10,euclidean,5,,10,1,0.9013920458965003,1.2749870498664677,1.046144346240908,1.1935732229612768,1.1052308421116321,0.9013920458965003,1.2749870498664677,10,1.1336446143686771,0,,,,
predict_proba,onxpython_compiled,,100,20,10,euclidean,5,,10,1,4.190737481229007,4.215771844610572,4.199407971929759,4.211412425152957,4.20375713002868,4.190737481229007,4.215771844610572,10,4.204494939185679,0,22.0,12.0,8102238.0,
predict_proba,onxonnxruntime1,,100,20,10,euclidean,5,,10,1,1.3467533928342164,1.3565936321392655,1.3508934760466218,1.3553450503386557,1.3522046092431992,1.3467533928342164,1.3565936321392655,10,1.3520477695856243,0,22.0,12.0,8102238.0,
predict,skl,1.0,1,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.008810687810182571,0.010350804775953293,0.009437338914722204,0.010156998876482248,0.009659919934347273,0.008810687810182571,0.010350804775953293,10,0.009744627634063363,1,,,,ERROR: Dim (1 )-(1 ) - discrepencies between 'skl' and 'onxonnxruntime1' for '(5  'predict')'.
predict,onxpython_compiled,,1,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.004270256031304598,0.004912470933049917,0.004631045740097761,0.004774667322635651,0.004666466079652309,0.004327778639317519,0.004912470933049917,10,0.004685514373704791,1,20.0,12.0,8101837.0,ERROR: Dim (1 )-(1 ) - discrepencies between 'skl' and 'onxonnxruntime1' for '(5  'predict')'.
predict,onxonnxruntime1,,1,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.0030607287771999836,0.0037576965987682343,0.003218206111341715,0.0034406883642077446,0.003307991800829768,0.0030607287771999836,0.003698270381785534,10,0.003272606525570154,1,20.0,12.0,8101837.0,ERROR: Dim (1 )-(1 ) - discrepencies between 'skl' and 'onxonnxruntime1' for '(5  'predict')'.
predict_proba,skl,1.0,1,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.008533541113138199,0.010717478580772877,0.009414550382643938,0.009982729330658913,0.009644685266539454,0.008533541113138199,0.010717478580772877,10,0.009684065822511911,1,,,,ERROR: Dim (1 )-(1 ) - discrepencies between 'skl' and 'onxonnxruntime1' for '(5  'predict')'.
predict_proba,onxpython_compiled,,1,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.004257415886968374,0.004946492146700621,0.0046261390671133995,0.004781165160238743,0.004653815552592278,0.004257415886968374,0.004946492146700621,10,0.00469791260547936,1,20.0,12.0,8101837.0,ERROR: Dim (1 )-(1 ) - discrepencies between 'skl' and 'onxonnxruntime1' for '(5  'predict')'.
predict_proba,onxonnxruntime1,,1,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.002986529842019081,0.0035757063888013363,0.003197757061570883,0.0033989078365266323,0.003273375006392598,0.002986529842019081,0.0035757063888013363,10,0.003285832004621625,1,20.0,12.0,8101837.0,ERROR: Dim (1 )-(1 ) - discrepencies between 'skl' and 'onxonnxruntime1' for '(5  'predict')'.
predict,skl,1.0,10,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.08546983217820525,0.09404497593641281,0.0880406629294157,0.09077113680541515,0.08908624830655754,0.08546983217820525,0.09401392006023392,10,0.08859533304348588,0,,,,
predict,onxpython_compiled,,10,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.024894373025745153,0.027221995405852795,0.025882982183247805,0.026270633097738028,0.025985892582684755,0.024894373025745153,0.027084239054981182,10,0.025926949689164758,0,20.0,12.0,8101837.0,
predict,onxonnxruntime1,,10,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.017622313927859068,0.019420234952121973,0.01786148501560092,0.01918678591027856,0.01831113244406879,0.017622313927859068,0.019420234952121973,10,0.017954814480617642,0,20.0,12.0,8101837.0,
predict_proba,skl,1.0,10,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.08586607128381729,0.0974029521457851,0.08725205529481173,0.08975883200764656,0.08894507219083607,0.08586607128381729,0.09531863955278874,10,0.08752551930956542,0,,,,
predict_proba,onxpython_compiled,,10,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.02479464467614889,0.02704451186582446,0.025601577013731003,0.026168290060013533,0.02587063452228904,0.02479464467614889,0.026964086872711412,10,0.02581196092069149,0,20.0,12.0,8101837.0,
predict_proba,onxonnxruntime1,,10,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.01748780207708478,0.019802287220954895,0.018006775062531233,0.019003930035978556,0.01834859405644238,0.01748780207708478,0.019802287220954895,10,0.01822243840433657,0,20.0,12.0,8101837.0,
predict,skl,1.0,100,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.8694664663635194,0.9925750941038132,0.8803640282712877,0.9205107828602195,0.9057588579133153,0.8694664663635194,0.9773167563278754,10,0.8959389058873057,0,,,,
predict,onxpython_compiled,,100,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.24661777401342988,0.30156313674524426,0.26115908194333315,0.2766561438329518,0.2668425516225398,0.24661777401342988,0.29593885397433567,10,0.2639971214812249,0,20.0,12.0,8101837.0,
predict,onxonnxruntime1,,100,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.17598237190395594,0.31037841411307454,0.17895363504067063,0.21117687178775668,0.2015442988369614,0.17598237190395594,0.27842656768418916,10,0.18227079045027494,0,20.0,12.0,8101837.0,
predict_proba,skl,1.0,100,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.8725831885822117,0.9549856851808727,0.8804984856396914,0.9068838199600577,0.8961287187878042,0.8725831885822117,0.9462430597790161,10,0.8848235046025366,0,,,,
predict_proba,onxpython_compiled,,100,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.24696744419634342,0.2933190129697323,0.2554037249647081,0.27502610674127936,0.26263485685922205,0.24696744419634342,0.2912402351313794,10,0.2557931572664529,0,20.0,12.0,8101837.0,
predict_proba,onxonnxruntime1,,100,20,10,euclidean,5,{<class 'sklearn.neighbors._classification.KNeighborsClassifier'>: {'optim': 'cdist'}},10,1,0.17472548177465796,0.18080237740650773,0.17624060390517116,0.17806054232642055,0.17716193231754004,0.17472548177465796,0.18042493188336603,10,0.1770197139121592,0,20.0,12.0,8101837.0,
