method,lib,skl_nb_base_estimators,skl_dt_nodes,N,dim,max_depth,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size
predict,onxpython,,,10,5,20,10,1,0.004385456908494234,0.011627248954027891,0.005927259102463722,0.008842365816235542,0.006766718090511858,0.004385456908494234,0.011028423795145254,10,0.005972717539407313,0,3.0,11.0,121000.0
predict,onxonnxruntime1,,,10,5,20,10,1,3.409292548894882e-05,0.00010998290963470936,3.571994602680206e-05,3.7523917853832245e-05,4.3884199112653735e-05,3.409292548894882e-05,8.726264298004814e-05,10,3.610108979046345e-05,0,3.0,11.0,121000.0
predict_proba,skl,1.0,3091.0,10,5,20,10,1,7.525109685957432e-05,0.0001499941572546959,7.781502790749073e-05,8.492404595017433e-05,8.766851387917996e-05,7.525109685957432e-05,0.00012906534187167418,10,8.12470680102706e-05,0,,,
predict_proba,onxpython,,,10,5,20,10,1,0.002940148115158081,0.01744542899541557,0.005894990172237158,0.014438326936215162,0.008288349863141775,0.002940148115158081,0.01744542899541557,10,0.005995708052068949,0,3.0,11.0,121000.0
predict_proba,onxonnxruntime1,,,10,5,20,10,1,4.202290438115597e-05,0.0001150879543274641,4.411791451275349e-05,4.8795947805047035e-05,5.196395795792341e-05,4.202290438115597e-05,9.342792226041364e-05,10,4.455144517123699e-05,0,3.0,11.0,121000.0
predict,skl,1.0,3091.0,100,5,20,10,1,6.739608943462372e-05,0.00015294901095330715,7.079006172716618e-05,7.470580749213696e-05,8.040580432862043e-05,6.739608943462372e-05,0.00012836467612746774,10,7.289950735867023e-05,0,,,
predict,onxpython,,,100,5,20,10,1,0.001517778029665351,0.013094916939735413,0.0029671969823539257,0.008592603961005807,0.005299464473500848,0.001517778029665351,0.013094916939735413,10,0.0029794465517625213,0,3.0,11.0,121000.0
predict,onxonnxruntime1,,,100,5,20,10,1,8.384604007005692e-05,0.00017538503743708134,8.756597526371479e-05,9.19231679290533e-05,9.76367387920618e-05,8.384604007005692e-05,0.0001488858018750369,10,8.899602107703686e-05,0,3.0,11.0,121000.0
predict_proba,skl,1.0,3091.0,100,5,20,10,1,8.65499023348093e-05,0.00016892096027731895,9.192293509840965e-05,9.495089761912823e-05,0.00010014544241130353,8.65499023348093e-05,0.00014561779813916482,10,9.322899859398603e-05,0,,,
predict_proba,onxpython,,,100,5,20,10,1,0.003141624853014946,0.01349480077624321,0.0032767897937446833,0.008127063047140837,0.005548411956988275,0.003141624853014946,0.012291738900517088,10,0.003303608507849276,0,3.0,11.0,121000.0
predict_proba,onxonnxruntime1,,,100,5,20,10,1,0.00012683612294495106,0.00021542096510529518,0.00012969784438610077,0.0001350301317870617,0.00014003030955791473,0.00012683612294495106,0.00018976734639089532,10,0.00013123441021889448,0,3.0,11.0,121000.0
predict,skl,1.0,3091.0,1000,5,20,10,1,0.00015515414997935295,0.00026316801086068153,0.00015762192197144032,0.00016541616059839725,0.00017109247855842113,0.00015515414997935295,0.00023195578746666075,10,0.00016097002662718296,0,,,
predict,onxpython,,,1000,5,20,10,1,0.0015982540789991617,0.012872281018644571,0.0030842330306768417,0.009187425021082163,0.005447262059897184,0.0015982540789991617,0.012872281018644571,10,0.003096043597906828,0,3.0,11.0,121000.0
predict,onxonnxruntime1,,,1000,5,20,10,1,0.000531837111338973,0.0007286029867827892,0.0005360131617635489,0.0005551469512283802,0.0005647582467645407,0.000531837111338973,0.0006775960481631655,10,0.000542577588930726,0,3.0,11.0,121000.0
predict_proba,skl,1.0,3091.0,1000,5,20,10,1,0.00018800701946020126,0.00030246004462242126,0.00019127409905195236,0.00020226603373885155,0.00020681947935372592,0.00018800701946020126,0.00027069902703189577,10,0.00019709591288119555,0,,,
predict_proba,onxpython,,,1000,5,20,10,1,0.005757658975198865,0.01840539905242622,0.0058335040230304,0.0059056528843939304,0.008342286990955471,0.005757658975198865,0.018177228658810773,10,0.005837944918312132,0,3.0,11.0,121000.0
predict_proba,onxonnxruntime1,,,1000,5,20,10,1,0.0009574010036885738,0.0011615760158747435,0.000972523121163249,0.0010239940602332354,0.001003732718527317,0.0009574010036885738,0.0011175521196263082,10,0.000975286471657455,0,3.0,11.0,121000.0
predict,skl,1.0,15.0,1,10,3,10,1,5.4304953664541245e-05,0.00011918204836547375,5.553313530981541e-05,5.9655867516994476e-05,6.355703808367253e-05,5.4304953664541245e-05,0.00010035203913852847,10,5.636701826006174e-05,0,,,
predict,onxpython,,,1,10,3,10,1,0.004784058080986142,0.020723169902339578,0.007394897984340787,0.008874807972460985,0.00974620778579265,0.004784058080986142,0.019026844264923896,10,0.008440077537670732,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1,10,3,10,1,3.0017923563718796e-05,0.00010345201008021832,3.071804530918598e-05,3.215903416275978e-05,3.877729177474976e-05,3.0017923563718796e-05,8.118432662813588e-05,10,3.1134579330682755e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1,10,3,10,1,7.172697223722935e-05,0.00014422880485653877,7.500196807086468e-05,7.99971166998148e-05,8.31468729302287e-05,7.172697223722935e-05,0.00012360885857723008,10,7.653096690773964e-05,0,,,
predict_proba,onxpython,,,1,10,3,10,1,0.0015668768901377916,0.021215831860899925,0.002923515858128667,0.011673014145344496,0.008497664681635797,0.0015668768901377916,0.01986829991877823,10,0.009348239051178098,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1,10,3,10,1,3.271619789302349e-05,9.832903742790222e-05,3.3185118809342384e-05,3.5760924220085144e-05,4.083679523319006e-05,3.271619789302349e-05,7.85880847455471e-05,10,3.392691724002361e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,10,10,3,10,1,5.666096694767475e-05,0.00012516602873802185,5.884305573999882e-05,6.431620568037033e-05,6.692362949252128e-05,5.666096694767475e-05,0.00010541347520956411,10,6.0129910707473755e-05,0,,,
predict,onxpython,,,10,10,3,10,1,0.0014715639408677816,0.011845235945656896,0.002910511801019311,0.010621350025758147,0.005983844166621566,0.0014715639408677816,0.011845235945656896,10,0.0029905979754403234,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,10,10,3,10,1,3.246287815272808e-05,0.00012189382687211037,3.3052172511816025e-05,3.461283631622791e-05,4.2927241884171964e-05,3.246287815272808e-05,9.478649659256625e-05,10,3.3106887713074684e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,10,10,3,10,1,7.421406917273998e-05,0.00014784792438149452,7.549487054347992e-05,9.088288061320782e-05,8.778292685747146e-05,7.421406917273998e-05,0.00012963578479684032,10,7.911608554422855e-05,0,,,
predict_proba,onxpython,,,10,10,3,10,1,6.958795711398125e-05,0.009637623094022274,8.392985910177231e-05,0.002896810183301568,0.0018232095055282116,6.958795711398125e-05,0.007499277225263023,10,0.00010513002052903175,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,10,10,3,10,1,4.030601121485233e-05,0.00012234109453856945,4.113512113690376e-05,4.655006341636181e-05,5.2623753435909745e-05,4.030601121485233e-05,0.0001007519202278133,10,4.2069004848599434e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,100,10,3,10,1,6.28971029073e-05,0.003421704052016139,6.613787263631821e-05,9.636091999709606e-05,0.00041511328890919685,6.28971029073e-05,0.0023801007350133367,10,7.098948117345572e-05,0,,,
predict,onxpython,,,100,10,3,10,1,3.2736919820308685e-05,8.647586219012737e-05,3.3918069675564766e-05,3.894907422363758e-05,4.242579452693462e-05,3.2736919820308685e-05,7.504985519277079e-05,10,3.475905396044254e-05,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,100,10,3,10,1,7.303990423679352e-05,0.00016096397303044796,7.51360785216093e-05,8.940091356635094e-05,9.097275324165821e-05,7.303990423679352e-05,0.00014111592461409002,10,8.365209214389324e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,100,10,3,10,1,7.955986075103283e-05,0.00011089304462075233,8.260807953774929e-05,9.899702854454517e-05,8.953248616307973e-05,7.955986075103283e-05,0.0001094554472461087,10,8.471403270959854e-05,0,,,
predict_proba,onxpython,,,100,10,3,10,1,0.0003138529136776924,0.0060519149992614985,0.00032873102463781834,0.0003448349889367819,0.0009080151794478297,0.0003138529136776924,0.00426896677924081,10,0.00033757952041924,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,100,10,3,10,1,0.00011538295075297356,0.00017788400873541832,0.0001167389564216137,0.00014172308146953583,0.0001298965886235237,0.00011538295075297356,0.00016731056165509027,10,0.00011887052096426487,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,1000,10,3,10,1,8.296198211610317e-05,0.00016745785251259804,8.627702482044697e-05,9.425985626876354e-05,9.818475227802992e-05,8.296198211610317e-05,0.00014681225001018995,10,8.848006837069988e-05,0,,,
predict,onxpython,,,1000,10,3,10,1,5.894014611840248e-05,0.008403793908655643,6.080302409827709e-05,8.965306915342808e-05,0.0009056773036718368,5.894014611840248e-05,0.005804661974303469,10,6.132898852229118e-05,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1000,10,3,10,1,0.00043571810238063335,0.0005996800027787685,0.0004408292006701231,0.0004701330326497555,0.00046552291605621575,0.00043571810238063335,0.0005585475177327585,10,0.0004448634572327137,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1000,10,3,10,1,0.00012087891809642315,0.00019889394752681255,0.00012389221228659153,0.00013076700270175934,0.00013335079420357944,0.00012087891809642315,0.00017689744465850606,10,0.00012626848183572292,0,,,
predict_proba,onxpython,,,1000,10,3,10,1,0.0029045571573078632,0.008731435053050518,0.005689793033525348,0.005747244926169515,0.005746135185472667,0.003190402922732513,0.008301867448212822,10,0.005736480932682753,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1000,10,3,10,1,0.0008435619529336691,0.000982280122116208,0.0008520970586687326,0.000857809092849493,0.0008697433397173882,0.0008435619529336691,0.0009482509433993109,10,0.0008563209557905793,0,3.0,11.0,1298.0
predict,skl,1.0,605.0,1,10,10,10,1,5.06590586155653e-05,0.00011513102799654007,5.20369503647089e-05,5.6619057431817055e-05,5.996038671582937e-05,5.06590586155653e-05,9.651245812764217e-05,10,5.2997609600424767e-05,0,,,
predict,onxpython,,,1,10,10,10,1,0.0015397218521684408,0.0029569349717348814,0.002818373031914234,0.002884445944800973,0.0026504741748794914,0.0017554293101869375,0.0029569349717348814,10,0.002854095073416829,0,3.0,11.0,24043.0
predict,onxonnxruntime1,,,1,10,10,10,1,2.950616180896759e-05,9.655207395553589e-05,2.9989052563905716e-05,3.02919652312994e-05,3.7088547833263875e-05,2.950616180896759e-05,7.60486509486607e-05,10,3.0067982152104378e-05,0,3.0,11.0,24043.0
predict_proba,skl,1.0,605.0,1,10,10,10,1,7.305201143026352e-05,0.00012618605978786945,7.720105350017548e-05,8.102809078991413e-05,8.301238995045424e-05,7.305201143026352e-05,0.00011192482627719164,10,7.897953037172556e-05,0,,,
predict_proba,onxpython,,,1,10,10,10,1,0.0011788839474320412,0.004328347975388169,0.0028120900969952345,0.002997221890836954,0.002869451837614179,0.0011788839474320412,0.004328347975388169,10,0.002892514574341476,0,3.0,11.0,24043.0
predict_proba,onxonnxruntime1,,,1,10,10,10,1,3.288895823061466e-05,7.760408334434032e-05,3.3454038202762604e-05,3.4593045711517334e-05,3.8460479117929935e-05,3.288895823061466e-05,6.422945933936931e-05,10,3.360689152032137e-05,0,3.0,11.0,24043.0
predict,skl,1.0,605.0,10,10,10,10,1,5.405209958553314e-05,0.00010997592471539974,5.80749474465847e-05,6.699515506625175e-05,6.571400444954634e-05,5.405209958553314e-05,9.659671367700387e-05,10,6.00544735789299e-05,0,,,
predict,onxpython,,,10,10,10,10,1,0.0014580429997295141,0.004356297897174954,0.002832108875736594,0.0028990928549319506,0.0028687206795439124,0.001593796980665552,0.004143644378422273,10,0.0028418885776773095,0,3.0,11.0,24043.0
predict,onxonnxruntime1,,,10,10,10,10,1,3.2019102945923805e-05,8.614407852292061e-05,3.261212259531021e-05,3.429385833442211e-05,3.892821259796619e-05,3.2019102945923805e-05,7.000362848767652e-05,10,3.3138436265289783e-05,0,3.0,11.0,24043.0
predict_proba,skl,1.0,605.0,10,10,10,10,1,7.309205830097198e-05,0.0001224770676344633,7.466296665370464e-05,8.225790224969387e-05,8.187249768525362e-05,7.309205830097198e-05,0.0001094246358931676,10,7.641292177140713e-05,0,,,
predict_proba,onxpython,,,10,10,10,10,1,0.002200586022809148,0.0030424899887293577,0.0029676640406250954,0.0030212390702217817,0.002912456379272044,0.002440427512152588,0.0030424899887293577,10,0.0030027738539502025,0,3.0,11.0,24043.0
predict_proba,onxonnxruntime1,,,10,10,10,10,1,3.995816223323345e-05,8.787401020526886e-05,4.042312502861023e-05,4.362594336271286e-05,4.638885147869587e-05,3.995816223323345e-05,7.371484736195746e-05,10,4.128157161176205e-05,0,3.0,11.0,24043.0
predict,skl,1.0,605.0,100,10,10,10,1,6.157299503684044e-05,0.00012446893379092216,6.436998955905437e-05,6.886012852191925e-05,7.193402852863073e-05,6.157299503684044e-05,0.000106838355363937,10,6.606767419725657e-05,0,,,
predict,onxpython,,,100,10,10,10,1,0.0014835011679679155,0.004194098990410566,0.0028814440593123436,0.002988183870911598,0.002783094090409577,0.0014835011679679155,0.004194098990410566,10,0.0029692279640585184,0,3.0,11.0,24043.0
predict,onxonnxruntime1,,,100,10,10,10,1,7.664202712476254e-05,0.000151745043694973,7.80180562287569e-05,8.252193219959736e-05,8.723128121346235e-05,7.664202712476254e-05,0.0001299359902687695,10,7.90545018389821e-05,0,3.0,11.0,24043.0
predict_proba,skl,1.0,605.0,100,10,10,10,1,8.294405415654182e-05,0.00013963691890239716,8.616596460342407e-05,9.188218973577023e-05,9.281730744987726e-05,8.294405415654182e-05,0.00012416879407953308,10,8.698494639247656e-05,0,,,
predict_proba,onxpython,,,100,10,10,10,1,0.0030727488920092583,0.004351816140115261,0.0030850230250507593,0.0032488610595464706,0.0032700453186407684,0.0030727488920092583,0.003989978085853804,10,0.0031591765582561493,0,3.0,11.0,24043.0
predict_proba,onxonnxruntime1,,,100,10,10,10,1,0.00011680484749376774,0.00016608997248113155,0.00011800602078437805,0.00012617907486855984,0.0001265818951651454,0.00011680484749376774,0.00015653316371563422,10,0.00011930102482438087,0,3.0,11.0,24043.0
predict,skl,1.0,605.0,1000,10,10,10,1,0.00011032586917281151,0.00020540598779916763,0.00011435709893703461,0.00011945609003305435,0.000124310702085495,0.00011032586917281151,0.00017779393922024214,10,0.0001151255564764142,0,,,
predict,onxpython,,,1000,10,10,10,1,0.0015332649927586317,0.003069399856030941,0.0029715190175920725,0.0030072061344981194,0.002850381867028773,0.0019873604740910556,0.003069399856030941,10,0.002991282381117344,0,3.0,11.0,24043.0
predict,onxonnxruntime1,,,1000,10,10,10,1,0.00046631903387606144,0.0006566110532730818,0.0004680110141634941,0.00047993194311857224,0.0004916248144581914,0.00046631903387606144,0.0006004516540661283,10,0.00047148403245955706,0,3.0,11.0,24043.0
predict_proba,skl,1.0,605.0,1000,10,10,10,1,0.00014541600830852985,0.0002276340965181589,0.0001544230617582798,0.00016232812777161598,0.00016183792613446712,0.00014541600830852985,0.00020649052457935815,10,0.00015690457075834274,0,,,
predict_proba,onxpython,,,1000,10,10,10,1,0.004405355080962181,0.016565955942496657,0.011786396848037839,0.011920403921976686,0.011758137703873217,0.006144123101168859,0.016565955942496657,10,0.011811022646725178,0,3.0,11.0,24043.0
predict_proba,onxonnxruntime1,,,1000,10,10,10,1,0.0008782569784671068,0.0010088349226862192,0.0008790211286395788,0.0008884549606591463,0.0008976255543529987,0.0008782569784671068,0.0009727031743069394,10,0.0008835035841912031,0,3.0,11.0,24043.0
predict,skl,1.0,4737.0,1,10,20,10,1,5.364301614463329e-05,0.0001348620280623436,5.5301934480667114e-05,5.9178099036216736e-05,6.466032937169075e-05,5.364301614463329e-05,0.00011088050680599766,10,5.6278426200151443e-05,0,,,
predict,onxpython,,,1,10,20,10,1,0.004478619899600744,0.01215156796388328,0.00886550615541637,0.008950361050665379,0.008484814804978669,0.004478619899600744,0.01215156796388328,10,0.008880227454937994,0,3.0,11.0,185196.0
predict,onxonnxruntime1,,,1,10,20,10,1,2.9382994398474693e-05,0.00010521989315748215,3.0030030757188797e-05,3.162096254527569e-05,3.8174283690750596e-05,2.9382994398474693e-05,8.206988509323428e-05,10,3.0357507057487965e-05,0,3.0,11.0,185196.0
predict_proba,skl,1.0,4737.0,1,10,20,10,1,7.174909114837646e-05,0.00014455197378993034,7.432210259139538e-05,7.970305159687996e-05,8.252309635281563e-05,7.174909114837646e-05,0.00012346853003693028,10,7.534143514931202e-05,0,,,
predict_proba,onxpython,,,1,10,20,10,1,0.002841679146513343,0.0136981550604105,0.0059679432306438684,0.008934495970606804,0.008033901848830283,0.002841679146513343,0.0136981550604105,10,0.008166268933564425,0,3.0,11.0,185196.0
predict_proba,onxonnxruntime1,,,1,10,20,10,1,3.2371142879128456e-05,9.919400326907635e-05,3.371085040271282e-05,3.6842888221144676e-05,4.100718069821596e-05,3.2371142879128456e-05,7.920941455050206e-05,10,3.4281518310308456e-05,0,3.0,11.0,185196.0
predict,skl,1.0,4737.0,10,10,20,10,1,5.66248781979084e-05,0.00013779406435787678,5.7502882555127144e-05,6.20128121227026e-05,6.71277055516839e-05,5.66248781979084e-05,0.00011364824494125979,10,5.8331526815891266e-05,0,,,
predict,onxpython,,,10,10,20,10,1,0.002901603002101183,0.015897667035460472,0.0029655159451067448,0.009711100021377206,0.006032772245816886,0.002901603002101183,0.014460461463516733,10,0.00297551101539284,0,3.0,11.0,185196.0
predict,onxonnxruntime1,,,10,10,20,10,1,3.465195186436176e-05,0.00011084205470979214,3.585615195333958e-05,3.789598122239113e-05,4.4125341810286044e-05,3.465195186436176e-05,8.785720368843347e-05,10,3.646558616310358e-05,0,3.0,11.0,185196.0
predict_proba,skl,1.0,4737.0,10,10,20,10,1,7.597589865326881e-05,0.00015194900333881378,7.877801544964314e-05,8.395896293222904e-05,8.746576495468616e-05,7.597589865326881e-05,0.00013016014361037157,10,8.056091610342264e-05,0,,,
predict_proba,onxpython,,,10,10,20,10,1,0.001743796980008483,0.010817685863003135,0.0030298640485852957,0.006857072934508324,0.0049624232808128,0.001743796980008483,0.010817685863003135,10,0.003032462438568473,0,3.0,11.0,185196.0
predict_proba,onxonnxruntime1,,,10,10,20,10,1,4.230393096804619e-05,0.00011672102846205235,4.461989738047123e-05,4.5933062210679054e-05,5.186803173273802e-05,4.230393096804619e-05,9.435658009128995e-05,10,4.4764019548892975e-05,0,3.0,11.0,185196.0
predict,skl,1.0,4737.0,100,10,20,10,1,7.140194065868855e-05,0.0001542640384286642,7.413094863295555e-05,8.254987187683582e-05,8.419991936534644e-05,7.140194065868855e-05,0.00013069181027124574,10,7.557705976068974e-05,0,,,
predict,onxpython,,,100,10,20,10,1,0.0015233010053634644,0.013031672919169068,0.005872344132512808,0.00713517889380455,0.005991550139151513,0.0015233010053634644,0.011998288066389678,10,0.005898981587961316,0,3.0,11.0,185196.0
predict,onxonnxruntime1,,,100,10,20,10,1,8.821510709822178e-05,0.00019060401245951653,9.083910845220089e-05,0.00010032486170530319,0.00010297861881554126,8.821510709822178e-05,0.00016098438781683602,10,9.173352736979723e-05,0,3.0,11.0,185196.0
predict_proba,skl,1.0,4737.0,100,10,20,10,1,9.145098738372326e-05,0.00017253798432648182,9.544682689011097e-05,0.00010522501543164253,0.00010582709219306708,9.145098738372326e-05,0.00015076072520427272,10,9.808456525206566e-05,0,,,
predict_proba,onxpython,,,100,10,20,10,1,0.0018921350128948689,0.007796058896929026,0.0033221079502254725,0.007579179015010595,0.005068468675017357,0.0018921350128948689,0.007796058896929026,10,0.00484374794177711,0,3.0,11.0,185196.0
predict_proba,onxonnxruntime1,,,100,10,20,10,1,0.00012868992052972317,0.00026526302099227905,0.00013187294825911522,0.0001645670272409916,0.00016334601677954198,0.00012868992052972317,0.00026117494946709693,10,0.00014009408187121153,0,3.0,11.0,185196.0
predict,skl,1.0,4737.0,1000,10,20,10,1,0.00017596594989299774,0.0002721361815929413,0.00017773685976862907,0.00018592597916722298,0.00019058140460401774,0.00017596594989299774,0.0002450803821066042,10,0.00018061406444758177,0,,,
predict,onxpython,,,1000,10,20,10,1,0.0016854419372975826,0.004460076102986932,0.003064078977331519,0.003190650837495923,0.0031074270838871597,0.0018798660032468529,0.004334988164527466,10,0.00308674992993474,0,3.0,11.0,185196.0
predict,onxonnxruntime1,,,1000,10,20,10,1,0.0005320620257407427,0.0007640570402145386,0.000536683015525341,0.0005598280113190413,0.0005677007138729095,0.0005320620257407427,0.0006999281747671873,10,0.0005412735044956207,0,3.0,11.0,185196.0
predict_proba,skl,1.0,4737.0,1000,10,20,10,1,0.0002038178499788046,0.0003043489996343851,0.0002051850315183401,0.0002129310742020607,0.00021866748575121163,0.0002038178499788046,0.00027556437402802774,10,0.0002088129986077547,0,,,
predict_proba,onxpython,,,1000,10,20,10,1,0.005788483889773488,0.005888660904020071,0.00583192496560514,0.0058608700055629015,0.0058424040675163266,0.005788483889773488,0.005888660904020071,10,0.005847959429956973,0,3.0,11.0,185196.0
predict_proba,onxonnxruntime1,,,1000,10,20,10,1,0.0009362301789224148,0.001101069152355194,0.0009564380161464214,0.0009805809240788221,0.0009770963340997695,0.0009362301789224148,0.0010691620885444246,10,0.0009658124763518572,0,3.0,11.0,185196.0
predict,skl,1.0,15.0,1,20,3,10,1,5.5080046877264977e-05,0.0001600910909473896,5.7246070355176926e-05,6.594695150852203e-05,7.373332045972348e-05,5.5080046877264977e-05,0.0001374822212329802,10,5.843851249665022e-05,0,,,
predict,onxpython,,,1,20,3,10,1,0.0030205489601939917,0.011850046925246716,0.005928513826802373,0.007426613941788673,0.006535483500920236,0.0030205489601939917,0.01066679012783813,10,0.005940817529335618,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1,20,3,10,1,3.0193012207746506e-05,0.00010806508362293243,3.0990224331617355e-05,3.182305954396725e-05,3.9165117777884005e-05,3.0193012207746506e-05,8.428293963863448e-05,10,3.11118783429265e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1,20,3,10,1,7.269904017448425e-05,0.00014428608119487762,7.478403858840466e-05,8.206977508962154e-05,8.384180255234241e-05,7.269904017448425e-05,0.00012395430016934892,10,7.664354052394629e-05,0,,,
predict_proba,onxpython,,,1,20,3,10,1,0.004104493884369731,0.012111457996070385,0.005228091962635517,0.007675048895180225,0.0066243821755051615,0.004104493884369731,0.011245435011122323,10,0.005818196455948055,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1,20,3,10,1,3.4040072932839394e-05,9.819306433200836e-05,3.492017276585102e-05,3.720098175108433e-05,4.210344050079584e-05,3.4040072932839394e-05,7.894860726097365e-05,10,3.514555282890797e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,10,20,3,10,1,5.586608313024044e-05,0.0006034180987626314,6.0233986005187035e-05,7.101986557245255e-05,0.00015891806688159705,5.586608313024044e-05,0.0005431862057525252,10,6.264063995331526e-05,0,,,
predict,onxpython,,,10,20,3,10,1,0.004152921959757805,0.01051719393581152,0.005591469118371606,0.005846362793818116,0.0059840132016688585,0.004152921959757805,0.009109547313115609,10,0.005762262502685189,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,10,20,3,10,1,3.3142976462841034e-05,0.00010588695295155048,3.383401781320572e-05,3.6359066143631935e-05,4.214148502796888e-05,3.3142976462841034e-05,8.400146750742521e-05,10,3.4720986150205135e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,10,20,3,10,1,7.431092672049999e-05,0.000147996935993433,7.775495760142803e-05,8.271890692412853e-05,8.616936393082141e-05,7.431092672049999e-05,0.00012718883880489046,10,7.983646355569363e-05,0,,,
predict_proba,onxpython,,,10,20,3,10,1,0.0025444000493735075,0.008116884855553508,0.002838699845597148,0.005857420852407813,0.004420559178106487,0.0025444000493735075,0.007856199849961675,10,0.003931127022951841,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,10,20,3,10,1,4.059402272105217e-05,0.00011860998347401619,4.086596891283989e-05,4.302104935050011e-05,4.952638410031796e-05,4.059402272105217e-05,9.474862758754719e-05,10,4.144094418734312e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,100,20,3,10,1,5.836295895278454e-05,0.00014022993855178356,6.111804395914078e-05,6.989110261201859e-05,7.27654667571187e-05,5.836295895278454e-05,0.00011969084835856351,10,6.30164286121726e-05,0,,,
predict,onxpython,,,100,20,3,10,1,0.0007595280185341835,0.002970105968415737,0.0012524679768830538,0.002960287034511566,0.0019766201032325624,0.0007595280185341835,0.002970105968415737,10,0.0021569865057244897,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,100,20,3,10,1,7.410114631056786e-05,0.0004517361521720886,7.552211172878742e-05,8.552591316401958e-05,0.00012559422757476568,7.410114631056786e-05,0.00034725372150853787,10,7.732596714049578e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,100,20,3,10,1,8.202902972698212e-05,0.000208758981898427,9.041698649525642e-05,0.00011814595200121403,0.00011017329525202513,8.202902972698212e-05,0.00018119323651956583,10,9.376008529216051e-05,0,,,
predict_proba,onxpython,,,100,20,3,10,1,0.0008010161109268665,0.002445789985358715,0.0011032929178327322,0.0015646889805793762,0.0013550018658861518,0.0008010161109268665,0.002250240245329313,10,0.001235665869899094,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,100,20,3,10,1,0.00011304509826004505,0.000948453089222312,0.0001143082045018673,0.00012495298869907856,0.00020125692244619132,0.00011304509826004505,0.0006895069424905562,10,0.00011837854981422424,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,1000,20,3,10,1,9.700516238808632e-05,0.00017746002413332462,9.959191083908081e-05,0.00010440591722726822,0.00010869819670915604,9.700516238808632e-05,0.0001540193347811763,10,0.00010043906513601542,0,,,
predict,onxpython,,,1000,20,3,10,1,0.001569428015500307,0.003031485015526414,0.0029584940057247877,0.003017658134922385,0.0028438906418159606,0.0020089615584655404,0.003031485015526414,10,0.0029746945947408676,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1000,20,3,10,1,0.00044019706547260284,0.0006693531759083271,0.00046168803237378597,0.0005085209850221872,0.0004927656380459666,0.00044019706547260284,0.0006189577932943179,10,0.0004728414351120591,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1000,20,3,10,1,0.0001330818049609661,0.00023361505009233952,0.00013616704382002354,0.00014479504898190498,0.00014845391269773244,0.0001330818049609661,0.00020483447045957102,10,0.00013816554564982653,0,,,
predict_proba,onxpython,,,1000,20,3,10,1,0.005640564952045679,0.006601870059967041,0.005803755950182676,0.005879102973267436,0.005900856386870146,0.005640564952045679,0.006382859298244201,10,0.005851622438058257,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1000,20,3,10,1,0.0008229741360992193,0.0009837280958890915,0.0008279359899461269,0.0008529168553650379,0.0008529616286978125,0.0008229741360992193,0.0009417956182916667,10,0.0008403465617448092,0,3.0,11.0,1298.0
predict,skl,1.0,607.0,1,20,10,10,1,5.066394805908203e-05,0.0001078941859304905,5.277898162603378e-05,6.094714626669884e-05,6.067710928618908e-05,5.066394805908203e-05,9.28912948740887e-05,10,5.418295040726662e-05,0,,,
predict,onxpython,,,1,20,10,10,1,2.8275884687900543e-05,9.071198292076588e-05,2.8623035177588463e-05,3.284681588411331e-05,3.5803066566586494e-05,2.8275884687900543e-05,7.18596729732967e-05,10,2.875947393476963e-05,0,3.0,11.0,24120.0
