method,lib,skl_nb_base_estimators,skl_rf_nodes,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict_proba,skl,101.0,698.0,1,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00884951651096344,0.009327157400548458,0.008868196047842503,0.008897511288523674,0.008937759976834058,0.00884951651096344,0.009219158396502032,10,0.008877791929990053,0,,,,
predict_proba,onxpython_compiled,,,1,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0014670193195343018,0.0029184557497501373,0.002755315974354744,0.0028494689613580704,0.002676667459309101,0.00187915636243978,0.0029184557497501373,10,0.0028099650517106056,0,1.0,12.0,26326.0,
predict_proba,onxonnxruntime1,,,1,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.4646131098270416e-05,5.434919148683548e-05,3.478117287158966e-05,3.6417506635189056e-05,3.742026165127754e-05,3.4646131098270416e-05,4.874110348733124e-05,10,3.4978147596120834e-05,0,1.0,12.0,26326.0,
predict,skl,101.0,698.0,10,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009063715115189552,0.009449298493564129,0.009110989049077034,0.009176129475235939,0.009161551110446453,0.009063715115189552,0.009374175280219452,10,0.009115128312259912,0,,,,
predict,onxpython_compiled,,,10,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0014505637809634209,0.004329431802034378,0.0029017003253102303,0.0030020559206604958,0.0028146922588348387,0.0014505637809634209,0.004308483803159834,10,0.0029760049656033516,0,1.0,12.0,26326.0,
predict,onxonnxruntime1,,,10,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,9.035039693117142e-05,0.000128256157040596,9.135715663433075e-05,9.422097355127335e-05,9.60351899266243e-05,9.035039693117142e-05,0.00011758694601816673,10,9.16789285838604e-05,0,1.0,12.0,26326.0,
predict_proba,skl,101.0,698.0,10,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009049019776284695,0.00965891219675541,0.009098858572542667,0.00912019144743681,0.009175724349915981,0.009049019776284695,0.009524478605594983,10,0.00910747516900301,0,,,,
predict_proba,onxpython_compiled,,,10,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016014371067285538,0.002980036661028862,0.0028560971841216087,0.0029686493799090385,0.002767459861934185,0.001991305235661595,0.002980036661028862,10,0.002897094003856182,0,1.0,12.0,26326.0,
predict_proba,onxonnxruntime1,,,10,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,8.991919457912445e-05,0.0001271422952413559,9.106658399105072e-05,9.320490062236786e-05,9.550116956233979e-05,8.991919457912445e-05,0.00011654265710934671,10,9.131291881203651e-05,0,1.0,12.0,26326.0,
predict,skl,101.0,698.0,100,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009621050208806992,0.010231819935142994,0.009850135073065758,0.009987643919885159,0.009897701628506183,0.009621050208806992,0.010231819935142994,10,0.00993550755083561,0,,,,
predict,onxpython_compiled,,,100,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0018107155337929726,0.003237305209040642,0.0030820947140455246,0.003219563513994217,0.003023781906813383,0.0022152707278048325,0.003237305209040642,10,0.0032041622325778008,0,1.0,12.0,26326.0,
predict,onxonnxruntime1,,,100,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0005932794883847237,0.0006813788786530495,0.000597076490521431,0.0006169397383928299,0.0006139010190963745,0.0005932794883847237,0.0006624451986839511,10,0.0006114263087511063,0,1.0,12.0,26326.0,
predict_proba,skl,101.0,698.0,100,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009657556191086769,0.010032671503722668,0.009689250960946083,0.009711421094834805,0.009729388169944286,0.009657556191086769,0.009931995744227946,10,0.009703382384032011,0,,,,
predict_proba,onxpython_compiled,,,100,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0012139193713665009,0.004645287990570068,0.0018458915874361992,0.0045950040221214294,0.003130263090133667,0.0012139193713665009,0.004645287990570068,10,0.003112196456640959,0,1.0,12.0,26326.0,
predict_proba,onxonnxruntime1,,,100,50,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0005930503830313683,0.0006384700536727905,0.0005947640165686607,0.0006004702299833298,0.0006026690825819969,0.0005930503830313683,0.0006302705047663086,10,0.000596566591411829,0,1.0,12.0,26326.0,
predict,skl,101.0,5206.0,1,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00904247909784317,0.014008302241563797,0.009158260188996792,0.009466818533837795,0.009749425388872624,0.00904247909784317,0.012585131057289915,10,0.009168816264718771,0,,,,
predict,onxpython_compiled,,,1,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00165545754134655,0.002947908826172352,0.002923371270298958,0.0029382221400737762,0.002799483388662338,0.0020513933816932693,0.002947908826172352,10,0.0029271976090967655,0,1.0,12.0,190871.0,
predict,onxonnxruntime1,,,1,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,5.35501167178154e-05,0.0001797424629330635,5.524046719074249e-05,7.641781121492386e-05,7.486054673790931e-05,5.35501167178154e-05,0.00014738332871041534,10,5.890754982829094e-05,0,1.0,12.0,190871.0,
predict_proba,skl,101.0,5206.0,1,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008865917101502419,0.009600224904716015,0.008908918127417564,0.009000496938824654,0.009009247180074453,0.008865917101502419,0.00942663478611491,10,0.008916746824979782,0,,,,
predict_proba,onxpython_compiled,,,1,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015443861484527588,0.0029450878500938416,0.002740420401096344,0.002922654151916504,0.0026421301998198034,0.001806774840086333,0.0029450878500938416,10,0.002798524685204029,0,1.0,12.0,190871.0,
predict_proba,onxonnxruntime1,,,1,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.71482053399086e-05,0.00011814292520284653,4.8980116844177246e-05,6.166286766529083e-05,5.966117605566978e-05,4.71482053399086e-05,9.978627111392304e-05,10,5.161995068192482e-05,0,1.0,12.0,190871.0,
predict,skl,101.0,5206.0,10,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009093252941966057,0.00949412677437067,0.009116754867136478,0.00915535818785429,0.009174185618758202,0.009093252941966057,0.00939706171123487,10,0.009144945535808802,0,,,,
predict,onxpython_compiled,,,10,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0017058085650205612,0.003079158253967762,0.0028901584446430206,0.003027929924428463,0.002839411795139313,0.002084843127727527,0.003079158253967762,10,0.0029193232767283916,0,1.0,12.0,190871.0,
predict,onxonnxruntime1,,,10,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00013784971088171005,0.00020108185708522797,0.00013923551887273788,0.00014999229460954666,0.0001486082561314106,0.00013784971088171005,0.00018412745274921469,10,0.00014192098751664162,0,1.0,12.0,190871.0,
predict_proba,skl,101.0,5206.0,10,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00909351371228695,0.00963275134563446,0.009113513864576817,0.009354312904179096,0.009239872079342603,0.00909351371228695,0.009625576781525758,10,0.00912263011559844,0,,,,
predict_proba,onxpython_compiled,,,10,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016885977238416672,0.0031020529568195343,0.0029232874512672424,0.0030418476089835167,0.002843716274946928,0.002071971301080692,0.0031020529568195343,10,0.0029502338729798794,0,1.0,12.0,190871.0,
predict_proba,onxonnxruntime1,,,10,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00013654865324497223,0.0001787617802619934,0.0001382073387503624,0.00014226417988538742,0.00014328351244330406,0.00013654865324497223,0.00016683307254386644,10,0.00013926438987255096,0,1.0,12.0,190871.0,
predict,skl,101.0,5206.0,100,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009853430092334747,0.010374940931797028,0.009866360574960709,0.01015601959079504,0.009993128757923842,0.009853430092334747,0.010342469344072,10,0.009905433747917414,0,,,,
predict,onxpython_compiled,,,100,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0022542793303728104,0.005036618560552597,0.0035268384963274,0.003640633076429367,0.0035155147314071657,0.0022542793303728104,0.0048321528056146056,10,0.0035932292230427265,0,1.0,12.0,190871.0,
predict,onxonnxruntime1,,,100,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.000954953022301197,0.001106846146285534,0.0009565595537424088,0.000989546999335289,0.0009821777231991291,0.000954953022301197,0.001068205782938333,10,0.0009621954523026943,0,1.0,12.0,190871.0,
predict_proba,skl,101.0,5206.0,100,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009847215376794338,0.010156276635825634,0.009870791807770729,0.0099822748452425,0.00993383713066578,0.009847215376794338,0.010111388837038899,10,0.009896304458379745,0,,,,
predict_proba,onxpython_compiled,,,100,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002236485481262207,0.005024494603276253,0.0034475885331630707,0.003574932925403118,0.003417395893484354,0.002236485481262207,0.005024494603276253,10,0.0034761931747198105,0,1.0,12.0,190871.0,
predict_proba,onxonnxruntime1,,,100,50,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0009460970759391785,0.0010926788672804832,0.0009521115571260452,0.0009813634678721428,0.0009778520092368127,0.0009460970759391785,0.00106186731856781,10,0.0009558647871017456,0,1.0,12.0,190871.0,
predict,skl,101.0,5406.0,1,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008935700170695782,0.009511097334325314,0.008994055911898613,0.009036192670464516,0.009050810616463423,0.008935700170695782,0.009357381881383322,10,0.009014989249408245,0,,,,
predict,onxpython_compiled,,,1,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015415959060192108,0.002943451516330242,0.0027298983186483383,0.002870425581932068,0.0026367993094027044,0.0018556656873723945,0.002943451516330242,10,0.0027868994511663914,0,1.0,12.0,198171.0,
predict,onxonnxruntime1,,,1,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.480872303247452e-05,0.0001534419134259224,4.851352423429489e-05,5.6473538279533386e-05,6.127152591943741e-05,4.480872303247452e-05,0.00012223355477933775,10,4.982436075806618e-05,0,1.0,12.0,198171.0,
predict_proba,skl,101.0,5406.0,1,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008940623141825199,0.009426871314644814,0.008974354714155197,0.009154191240668297,0.009055478405207396,0.008940623141825199,0.009345978521858622,10,0.008979577105492353,0,,,,
predict_proba,onxpython_compiled,,,1,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0014745881780982018,0.0030376100912690163,0.002738194540143013,0.0028991131111979485,0.0026902600191533567,0.0018743968310176947,0.0030376100912690163,10,0.0027652806602418423,0,1.0,12.0,198171.0,
predict_proba,onxonnxruntime1,,,1,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.265829920768738e-05,7.277820259332657e-05,4.347506910562515e-05,4.7789886593818665e-05,4.786541685461998e-05,4.265829920768738e-05,6.45966619541811e-05,10,4.521152004599571e-05,0,1.0,12.0,198171.0,
predict,skl,101.0,5406.0,10,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009227143600583076,0.009565404616296291,0.009259326383471489,0.009290223009884357,0.009298044536262751,0.009227143600583076,0.009477899039356572,10,0.009268999099731445,0,,,,
predict,onxpython_compiled,,,10,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00164117943495512,0.004523673094809055,0.0029633184894919395,0.003054770641028881,0.00289389630779624,0.00164117943495512,0.004380821679342701,10,0.003013328183442354,0,1.0,12.0,198171.0,
predict,onxonnxruntime1,,,10,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00013615190982818604,0.00023848563432693481,0.0001400671899318695,0.00014670472592115402,0.0001529744826257229,0.00013615190982818604,0.00021017393943512281,10,0.00014225579798221588,0,1.0,12.0,198171.0,
predict_proba,skl,101.0,5406.0,10,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009094356559216976,0.009549161419272423,0.009139742702245712,0.009210378862917423,0.009206104371696711,0.009094356559216976,0.00945331731130164,10,0.009151846170425415,0,,,,
predict_proba,onxpython_compiled,,,10,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016153166070580482,0.004386253654956818,0.002891567535698414,0.0030706506222486496,0.002977782767266035,0.0017544371138291637,0.004201128420702907,10,0.0029638875275850296,0,1.0,12.0,198171.0,
predict_proba,onxonnxruntime1,,,10,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0001373104751110077,0.00020354706794023514,0.00013966672122478485,0.00014262273907661438,0.0001479191705584526,0.0001373104751110077,0.0001857783677580515,10,0.0001403260976076126,0,1.0,12.0,198171.0,
predict,skl,101.0,5406.0,100,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010094624944031239,0.010532557964324951,0.010137408971786499,0.010196182876825333,0.010183926299214363,0.010094624944031239,0.010421022208388671,10,0.010140098631381989,0,,,,
predict,onxpython_compiled,,,100,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002342669293284416,0.0038682846352458,0.0036276401951909065,0.003750978969037533,0.0035639770328998567,0.0027499865130115836,0.0038682846352458,10,0.0036655222065746784,0,1.0,12.0,198171.0,
predict,onxonnxruntime1,,,100,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0009714867919683456,0.0011790851131081581,0.0009812945500016212,0.0010042469948530197,0.001013536099344492,0.0009714867919683456,0.0011297976309934707,10,0.0009966720826923847,0,1.0,12.0,198171.0,
predict_proba,skl,101.0,5406.0,100,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009881713427603245,0.01003151386976242,0.009895425289869308,0.009925427846610546,0.00991705572232604,0.009881713427603245,0.010001241031756298,10,0.00989704579114914,0,,,,
predict_proba,onxpython_compiled,,,100,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0023484257981181145,0.005183403380215168,0.0037113260477781296,0.0038624806329607964,0.003748554363846779,0.0023484257981181145,0.005183403380215168,10,0.0037383357994258404,0,1.0,12.0,198171.0,
predict_proba,onxonnxruntime1,,,100,50,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0009660022333264351,0.001071566715836525,0.0009715277701616287,0.0009772265329957008,0.0009849951602518559,0.0009660022333264351,0.0010444420796506297,10,0.0009751501493155956,0,1.0,12.0,198171.0,
predict,skl,101.0,5234.0,1,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008950951509177685,0.009415272623300552,0.008967375382781029,0.009011806920170784,0.00902428487315774,0.008950951509177685,0.009283552155479994,10,0.008977781981229782,0,,,,
predict,onxpython_compiled,,,1,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015412922948598862,0.002955087460577488,0.00276023056358099,0.0029345108196139336,0.0027203334495425223,0.0019325538473291652,0.002955087460577488,10,0.002838525455445051,0,1.0,12.0,191893.0,
predict,onxonnxruntime1,,,1,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.304293543100357e-05,0.00014649797230958939,4.5058317482471466e-05,5.200691521167755e-05,5.744090303778648e-05,4.304293543100357e-05,0.00011646405879016489,10,4.567764699459076e-05,0,1.0,12.0,191893.0,
predict_proba,skl,101.0,5234.0,1,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00892797764390707,0.009380285628139973,0.008954905904829502,0.009004712104797363,0.009027097746729851,0.00892797764390707,0.009282561383049007,10,0.008981212507933378,0,,,,
predict_proba,onxpython_compiled,,,1,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001532580703496933,0.0029487498104572296,0.002760794013738632,0.0029191328212618828,0.002706641610711813,0.0019258697067205351,0.0029487498104572296,10,0.0028152819722890854,0,1.0,12.0,191893.0,
predict_proba,onxonnxruntime1,,,1,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.215352237224579e-05,7.345061749219894e-05,4.231557250022888e-05,4.4669024646282196e-05,4.6580750495195386e-05,4.215352237224579e-05,6.448086949603502e-05,10,4.328368231654167e-05,0,1.0,12.0,191893.0,
predict,skl,101.0,5234.0,10,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009194937534630299,0.00959366001188755,0.009246678091585636,0.00945864338427782,0.00935101993381977,0.009194937534630299,0.00959366001188755,10,0.009324433747678995,0,,,,
predict,onxpython_compiled,,,10,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016869902610778809,0.004484713077545166,0.0030223848298192024,0.0031160544604063034,0.0028594020754098893,0.0016869902610778809,0.004371276054280971,10,0.00305655924603343,0,1.0,12.0,191893.0,
predict,onxonnxruntime1,,,10,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00012717396020889282,0.0002934839576482773,0.00013620126992464066,0.00014395732432603836,0.00015331078320741655,0.00012717396020889282,0.00024603814517219443,10,0.00013849791139364243,0,1.0,12.0,191893.0,
predict_proba,skl,101.0,5234.0,10,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009308157488703728,0.009922274388372898,0.009408556856215,0.009519707411527634,0.009498398844152689,0.009308157488703728,0.009836105064315261,10,0.009449302684515715,0,,,,
predict_proba,onxpython_compiled,,,10,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00170871801674366,0.0030959555879235268,0.0029530199244618416,0.003035319037735462,0.002871428895741701,0.0021053453560649898,0.0030959555879235268,10,0.003002758137881756,0,1.0,12.0,191893.0,
predict_proba,onxonnxruntime1,,,10,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0001300964504480362,0.00027388520538806915,0.00013316050171852112,0.00014229211956262589,0.00014973822981119157,0.0001300964504480362,0.0002317174837916613,10,0.0001344173215329647,0,1.0,12.0,191893.0,
predict,skl,101.0,5234.0,100,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009766255505383015,0.010202729143202305,0.009784514084458351,0.009818574413657188,0.00984599580988288,0.009766255505383015,0.010090452154661774,10,0.009804492350667715,0,,,,
predict,onxpython_compiled,,,100,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0019221790134906769,0.004905508831143379,0.0034652510657906532,0.0035941479727625847,0.0033827546052634717,0.0019221790134906769,0.004905508831143379,10,0.0035490826703608036,0,1.0,12.0,191893.0,
predict,onxonnxruntime1,,,100,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.000889042392373085,0.0010988749563694,0.00089284498244524,0.0009267320856451988,0.0009275485761463642,0.000889042392373085,0.001045481510454726,10,0.0009067682549357414,0,1.0,12.0,191893.0,
predict_proba,skl,101.0,5234.0,100,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009764466434717178,0.00999980978667736,0.009851791895925999,0.009911179542541504,0.00987209491431713,0.009764466434717178,0.009992391253512832,10,0.009859350975602865,0,,,,
predict_proba,onxpython_compiled,,,100,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0021719951182603836,0.004999588243663311,0.003586539998650551,0.0036094607785344124,0.003588675893843174,0.002349042433178306,0.004828309354508042,10,0.003591666929423809,0,1.0,12.0,191893.0,
predict_proba,onxonnxruntime1,,,100,50,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0008756332099437714,0.001014559529721737,0.0008830595761537552,0.0008919965475797653,0.0008993260562419891,0.0008756332099437714,0.0009759757108224966,10,0.0008862772956490517,0,1.0,12.0,191893.0,
predict,skl,101.0,5284.0,1,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008879601955413818,0.009398647584021091,0.008909454569220543,0.008975769393146038,0.008979017287492752,0.008879601955413818,0.009269291220026165,10,0.008919216226786375,0,,,,
predict,onxpython_compiled,,,1,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016206065192818642,0.002963058650493622,0.002749526873230934,0.0028782514855265617,0.0027065133675932885,0.001982870336143733,0.002963058650493622,10,0.002823102753609419,0,1.0,12.0,193718.0,
predict,onxonnxruntime1,,,1,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.292931407690048e-05,0.0001405663788318634,4.5620836317539215e-05,5.7538971304893494e-05,5.8115366846323015e-05,4.292931407690048e-05,0.00011347977134446935,10,4.692981019616127e-05,0,1.0,12.0,193718.0,
predict_proba,skl,101.0,5284.0,1,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008855060674250126,0.009345871396362782,0.008916792459785938,0.00893173273652792,0.008967772871255875,0.008855060674250126,0.009247359434671061,10,0.008921853266656399,0,,,,
predict_proba,onxpython_compiled,,,1,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015223156660795212,0.0029566101729869843,0.0027400776743888855,0.002925693988800049,0.0027076637372374533,0.0019157265577160153,0.0029566101729869843,10,0.002801037859171629,0,1.0,12.0,193718.0,
predict_proba,onxonnxruntime1,,,1,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.0801241993904114e-05,7.419474422931671e-05,4.2100436985492706e-05,4.563014954328537e-05,4.605492576956749e-05,4.0801241993904114e-05,6.475864607506326e-05,10,4.259543493390083e-05,0,1.0,12.0,193718.0,
predict,skl,101.0,5284.0,10,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009123827330768108,0.009541514329612255,0.009148355573415756,0.009174049831926823,0.009204977937042714,0.009123827330768108,0.009442089565683294,10,0.009156032465398312,0,,,,
predict,onxpython_compiled,,,10,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001604338176548481,0.004514442756772041,0.002862989902496338,0.0030507035553455353,0.00284853707998991,0.001604338176548481,0.004345187205195998,10,0.0029582269489765167,0,1.0,12.0,193718.0,
predict,onxonnxruntime1,,,10,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00013033580034971237,0.0002125157043337822,0.00013348553329706192,0.0001378413289785385,0.00014350917190313338,0.00013033580034971237,0.00018993911029557261,10,0.0001347544603049755,0,1.0,12.0,193718.0,
predict_proba,skl,101.0,5284.0,10,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009108140133321285,0.009584830142557621,0.009127350524067879,0.00923984870314598,0.009202517196536064,0.009108140133321285,0.009473871415250102,10,0.009146347176283598,0,,,,
predict_proba,onxpython_compiled,,,10,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016351304948329926,0.0030304575338959694,0.0028608860448002815,0.0030091004446148872,0.0027924125082790852,0.0020216404727160684,0.0030304575338959694,10,0.0029057078063488007,0,1.0,12.0,193718.0,
predict_proba,onxonnxruntime1,,,10,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00012902915477752686,0.00019768811762332916,0.00013111252337694168,0.00014080572873353958,0.00014033308252692223,0.00012902915477752686,0.0001788078603270079,10,0.00013268226757645607,0,1.0,12.0,193718.0,
predict,skl,101.0,5284.0,100,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009718929417431355,0.010025346651673317,0.009744270704686642,0.009779423475265503,0.009781356528401374,0.009718929417431355,0.009945860169415432,10,0.009751702193170786,0,,,,
predict,onxpython_compiled,,,100,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0022056419402360916,0.004961450584232807,0.0034347251057624817,0.0035676825791597366,0.0033084711991250514,0.0022056419402360916,0.004840499077128207,10,0.003506824839860201,0,1.0,12.0,193718.0,
predict,onxonnxruntime1,,,100,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.000935620628297329,0.001141454093158245,0.0009433794766664505,0.0009616399183869362,0.0009710124693810939,0.000935620628297329,0.0010869587113249096,10,0.0009469371289014816,0,1.0,12.0,193718.0,
predict_proba,skl,101.0,5284.0,100,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0098527567461133,0.010038675740361214,0.009865435771644115,0.009921958670020103,0.009901971649378538,0.0098527567461133,0.0100125885775157,10,0.009879173245280981,0,,,,
predict_proba,onxpython_compiled,,,100,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0022219959646463394,0.003704768605530262,0.0035249032080173492,0.0036251749843358994,0.003444975987076759,0.002635774049546062,0.003704768605530262,10,0.003576541319489479,0,1.0,12.0,193718.0,
