lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.max|tree_.max_depth,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_..n_features_,fit_estimators_..n_classes_,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.sum|tree_.node_count,fit__predictors.sum|tree_.leave_count,fit__predictors.max|tree_.max_depth,fit__fit_X.shape,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
ort,5,rndbin100,-1,LR-ZM,False,5,1,1.5202909708023071e-05,2.8389040380716324e-05,1.8894951790571212e-05,1.5202909708023071e-05,2.8389040380716324e-05,5,1.633632928133011e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,5,rndbin100,-1,LR-ZM,False,5,1,4.881899803876877e-05,6.12395815551281e-05,5.2869413048028945e-05,4.881899803876877e-05,6.12395815551281e-05,5,5.110306665301323e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,5,rndbin100,-1,LR-ZM,False,5,1,1.7012003809213638e-05,2.6454217731952667e-05,1.9960012286901475e-05,1.7012003809213638e-05,2.6454217731952667e-05,5,1.801084727048874e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,5,rndbin100,-1,LR-ZM,False,5,1,9.543262422084808e-06,1.5659257769584656e-05,1.1119898408651352e-05,9.543262422084808e-06,1.5626684417319886e-05,5,1.0040123015642166e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8661517376349366e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,10,rndbin100,-1,LR-ZM,False,5,1,1.5476252883672714e-05,2.832617610692978e-05,1.8940679728984834e-05,1.5476252883672714e-05,2.832617610692978e-05,5,1.6314908862113953e-05,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,10,rndbin100,-1,LR-ZM,False,5,1,5.010608583688736e-05,6.118090823292732e-05,5.3692888468503955e-05,5.010608583688736e-05,6.118090823292732e-05,5,5.194172263145447e-05,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,10,rndbin100,-1,LR-ZM,False,5,1,1.6695819795131683e-05,2.6377849280834198e-05,1.9305292516946794e-05,1.6695819795131683e-05,2.6377849280834198e-05,5,1.7527025192975998e-05,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,10,rndbin100,-1,LR-ZM,False,5,1,9.588897228240967e-06,1.536170020699501e-05,1.1017359793186187e-05,9.588897228240967e-06,1.5308298230376768e-05,5,9.887851774692535e-06,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,1.935967640065428e-05,2.6520560084009048e-05,8.802481829661701e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,20,rndbin100,-1,LR-ZM,False,5,1,1.5542376786470413e-05,2.8586015105247498e-05,1.9084196537733078e-05,1.5542376786470413e-05,2.8586015105247498e-05,5,1.638103276491165e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,20,rndbin100,-1,LR-ZM,False,5,1,5.160924047231674e-05,6.218906491994858e-05,5.5236462503671643e-05,5.160924047231674e-05,6.218906491994858e-05,5,5.366094410419464e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,20,rndbin100,-1,LR-ZM,False,5,1,1.6506295651197433e-05,2.66307033598423e-05,1.905839890241623e-05,1.6506295651197433e-05,2.6607617355215358e-05,5,1.706089824438095e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,20,rndbin100,-1,LR-ZM,False,5,1,9.51625406742096e-06,1.5090219676494598e-05,1.1018570512533188e-05,9.51625406742096e-06,1.5049997553318254e-05,5,1.006806269288063e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,2.858330697108613e-05,4.631836395674327e-05,1.0745266365574935e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,50,rndbin100,-1,LR-ZM,False,5,1,1.727137714624405e-05,3.0196737498044968e-05,2.0801275968551636e-05,1.727137714624405e-05,3.0196737498044968e-05,5,1.801922917366028e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,50,rndbin100,-1,LR-ZM,False,5,1,5.1736366003751755e-05,6.198836490511894e-05,5.534999072551727e-05,5.1736366003751755e-05,6.198836490511894e-05,5,5.4045114666223526e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,50,rndbin100,-1,LR-ZM,False,5,1,1.6910023987293243e-05,2.656690776348114e-05,1.943083480000496e-05,1.6910023987293243e-05,2.656690776348114e-05,5,1.7344020307064056e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,50,rndbin100,-1,LR-ZM,False,5,1,1.0116957128047943e-05,1.5368685126304626e-05,1.132981851696968e-05,1.0116957128047943e-05,1.530279870915567e-05,5,1.0348856449127197e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,2.8428967823401763e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,100,rndbin100,-1,LR-ZM,False,5,1,1.8827617168426514e-05,3.243889659643173e-05,2.281786873936653e-05,1.8827617168426514e-05,3.243889659643173e-05,5,2.036476507782936e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,100,rndbin100,-1,LR-ZM,False,5,1,5.098292604088783e-05,6.383005529642105e-05,5.533816292881966e-05,5.098292604088783e-05,6.383005529642105e-05,5,5.359714850783348e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,100,rndbin100,-1,LR-ZM,False,5,1,1.7247162759304047e-05,2.782978117465973e-05,2.002604305744171e-05,1.7247162759304047e-05,2.782978117465973e-05,5,1.7878133803606033e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,100,rndbin100,-1,LR-ZM,False,5,1,1.0213814675807953e-05,1.568906009197235e-05,1.1519715189933778e-05,1.0213814675807953e-05,1.5619432618753376e-05,5,1.047179102897644e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,3.1405419963448364e-05,4.631836395674327e-05,2.0949082227161853e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,200,rndbin100,-1,LR-ZM,False,5,1,2.250075340270996e-05,3.6152079701423645e-05,2.6326719671487807e-05,2.250075340270996e-05,3.6152079701423645e-05,5,2.3639295250177383e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,200,rndbin100,-1,LR-ZM,False,5,1,5.3273048251867294e-05,6.510782986879349e-05,5.778884515166283e-05,5.3273048251867294e-05,6.510782986879349e-05,5,5.660112947225571e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,200,rndbin100,-1,LR-ZM,False,5,1,1.7906073480844498e-05,2.9074028134346008e-05,2.1108612418174744e-05,1.7906073480844498e-05,2.9074028134346008e-05,5,1.9173137843608856e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,200,rndbin100,-1,LR-ZM,False,5,1,1.0875985026359558e-05,1.626834273338318e-05,1.2298114597797394e-05,1.0875985026359558e-05,1.6217415093120057e-05,5,1.1397060006856918e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,3.5039174804296636e-05,4.631836395674327e-05,2.4121237117924466e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,500,rndbin100,-1,LR-ZM,False,5,1,3.5841017961502075e-05,4.885392263531685e-05,3.9395783096551896e-05,3.5841017961502075e-05,4.885392263531685e-05,5,3.679515793919563e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,500,rndbin100,-1,LR-ZM,False,5,1,5.758320912718773e-05,6.873905658721924e-05,6.165225058794022e-05,5.758320912718773e-05,6.873905658721924e-05,5,6.045075133442879e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,500,rndbin100,-1,LR-ZM,False,5,1,2.134963870048523e-05,3.335624933242798e-05,2.4330802261829376e-05,2.134963870048523e-05,3.329625776535969e-05,5,2.2063031792640686e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,500,rndbin100,-1,LR-ZM,False,5,1,1.3377983123064041e-05,1.8562190234661102e-05,1.4751777052879334e-05,1.3377983123064041e-05,1.853991755215744e-05,5,1.3801269233226776e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,1000,rndbin100,-1,LR-ZM,False,5,1,5.4989010095596313e-05,6.799306720495224e-05,5.860552191734314e-05,5.4989010095596313e-05,6.799306720495224e-05,5,5.580391734838486e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,1000,rndbin100,-1,LR-ZM,False,5,1,6.635813042521477e-05,7.723504677414894e-05,6.977273151278495e-05,6.635813042521477e-05,7.723504677414894e-05,5,6.801029667258263e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,1000,rndbin100,-1,LR-ZM,False,5,1,2.299295738339424e-05,3.367103636264801e-05,2.616625279188156e-05,2.299295738339424e-05,3.367103636264801e-05,5,2.4520326405763626e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,1000,rndbin100,-1,LR-ZM,False,5,1,1.5069730579853058e-05,2.17389315366745e-05,1.6780756413936616e-05,1.5069730579853058e-05,2.1735644535839598e-05,5,1.5449710190296173e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,2000,rndbin100,-1,LR-ZM,False,5,1,9.275926277041435e-05,0.00010515190660953522,9.614946320652961e-05,9.275926277041435e-05,0.00010515190660953522,5,9.368686005473137e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,2000,rndbin100,-1,LR-ZM,False,5,1,7.757218554615974e-05,8.768495172262192e-05,8.131833747029304e-05,7.757218554615974e-05,8.768495172262192e-05,5,7.939990609884262e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,2000,rndbin100,-1,LR-ZM,False,5,1,2.5121960788965225e-05,3.777677193284035e-05,2.8576981276273727e-05,2.5121960788965225e-05,3.777677193284035e-05,5,2.6458408683538437e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,2000,rndbin100,-1,LR-ZM,False,5,1,1.698499545454979e-05,2.3208092898130417e-05,1.9002798944711684e-05,1.698499545454979e-05,2.3208092898130417e-05,5,1.80928036570549e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,5000,rndbin100,-1,LR-ZM,False,5,1,0.00020761694759130478,0.00022133812308311462,0.00021322984248399733,0.00020761694759130478,0.00022133812308311462,5,0.00020841090008616447,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,5000,rndbin100,-1,LR-ZM,False,5,1,0.00010047992691397667,0.00011018896475434303,0.00010383874177932739,0.00010047992691397667,0.00011018896475434303,5,0.000103021040558815,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,5000,rndbin100,-1,LR-ZM,False,5,1,3.2209791243076324e-05,4.662713035941124e-05,3.6289915442466736e-05,3.2209791243076324e-05,4.662713035941124e-05,5,3.343774005770683e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,5000,rndbin100,-1,LR-ZM,False,5,1,2.3452099412679672e-05,2.8994865715503693e-05,2.5068968534469603e-05,2.3452099412679672e-05,2.8981013899605163e-05,5,2.4310778826475143e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,10000,rndbin100,-1,LR-ZM,False,5,1,0.0003915587440133095,0.00041685719043016434,0.00039966301992535593,0.0003915587440133095,0.00041685719043016434,5,0.0003970097750425339,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,10000,rndbin100,-1,LR-ZM,False,5,1,0.00013549905270338058,0.00014572031795978546,0.000141006987541914,0.00013549905270338058,0.00014572031795978546,5,0.00014111772179603577,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,10000,rndbin100,-1,LR-ZM,False,5,1,4.447391256690025e-05,5.7057011872529984e-05,4.7713331878185275e-05,4.447391256690025e-05,5.697177561609865e-05,5,4.563573747873306e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,10000,rndbin100,-1,LR-ZM,False,5,1,3.503309562802315e-05,3.829319030046463e-05,3.6875251680612564e-05,3.503309562802315e-05,3.829319030046463e-05,5,3.713788464665413e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,20000,rndbin100,-1,LR-ZM,False,5,1,0.000763540156185627,0.0008019977249205112,0.0007770205847918987,0.000763540156185627,0.0008019977249205112,5,0.0007691113278269768,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,20000,rndbin100,-1,LR-ZM,False,5,1,0.00021851994097232819,0.00025905901566147804,0.00022950591519474984,0.00021851994097232819,0.00025905901566147804,5,0.00022401893511414528,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,20000,rndbin100,-1,LR-ZM,False,5,1,6.51208683848381e-05,9.459676221013069e-05,7.257275283336639e-05,6.51208683848381e-05,9.438628921591673e-05,5,6.812578067183495e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,20000,rndbin100,-1,LR-ZM,False,5,1,5.650008097290993e-05,6.113294512033463e-05,5.7664886116981504e-05,5.650008097290993e-05,6.113294512033463e-05,5,5.66788949072361e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,50000,rndbin100,-1,LR-ZM,False,5,1,0.001872474793344736,0.0019525457173585892,0.0019035841338336467,0.001872474793344736,0.0019525457173585892,5,0.0018958570435643196,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
skl,50000,rndbin100,-1,LR-ZM,False,5,1,0.0005081510171294212,0.0006877309642732143,0.0005496518686413765,0.0005081510171294212,0.0006858526378452935,5,0.0005126111209392548,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrt,50000,rndbin100,-1,LR-ZM,False,5,1,0.0001893267035484314,0.00023860624060034752,0.00021982761099934578,0.0001893267035484314,0.00023860624060034752,5,0.0002273228019475937,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
pyrtc,50000,rndbin100,-1,LR-ZM,False,5,1,0.00015844637528061867,0.0001735440455377102,0.0001636577770113945,0.00015844637528061867,0.0001735440455377102,5,0.0001600482501089573,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,4.631836395674327e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,,,,,,,,
ort,1,rndbin100,-1,LR-ZM,True,5,1,1.6040168702602386e-05,5.6463293731212616e-05,2.578031271696091e-05,1.6040168702602386e-05,5.6190048291478986e-05,5,1.7526093870401382e-05,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1,rndbin100,-1,LR-ZM,True,5,1,0.00010719336569309235,0.00014171097427606583,0.00011713681742548942,0.00010719336569309235,0.00014171097427606583,5,0.00011112401261925697,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1,rndbin100,-1,LR-ZM,True,5,1,3.440212458372116e-05,5.824398249387741e-05,4.021534696221352e-05,3.440212458372116e-05,5.8132248695830156e-05,5,3.542331978678703e-05,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1,rndbin100,-1,LR-ZM,True,5,1,1.552421599626541e-05,2.351822331547737e-05,1.753857359290123e-05,1.552421599626541e-05,2.3483419784558424e-05,5,1.622503623366356e-05,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,8.573892296226404e-06,1.083054777950565e-05,5.2222943054403e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2,rndbin100,-1,LR-ZM,True,5,1,1.7097219824790955e-05,3.082491457462311e-05,2.2752024233341216e-05,1.7097219824790955e-05,3.082491457462311e-05,5,2.0162202417850494e-05,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2,rndbin100,-1,LR-ZM,True,5,1,0.00010841386392712593,0.00013041263446211815,0.00011581089347600937,0.00010841386392712593,0.00013041263446211815,5,0.000112196896225214,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2,rndbin100,-1,LR-ZM,True,5,1,2.9162969440221786e-05,4.212185740470886e-05,3.2500270754098894e-05,2.9162969440221786e-05,4.2082694593392577e-05,5,3.0070077627897263e-05,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2,rndbin100,-1,LR-ZM,True,5,1,1.6748905181884766e-05,2.3060012608766556e-05,1.8218345940113067e-05,1.6748905181884766e-05,2.2989500400468125e-05,5,1.698685809969902e-05,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,8.252941363906529e-06,1.1420122348226869e-05,3.993285059067375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5,rndbin100,-1,LR-ZM,True,5,1,1.637917011976242e-05,3.131106495857239e-05,2.064444124698639e-05,1.637917011976242e-05,3.131106495857239e-05,5,1.7730053514242172e-05,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,1.666122431700501e-05,2.44449957449433e-05,1.2103438894683904e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
