method,lib,skl_nb_base_estimators,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size
predict,skl,2.0,10000,10,5,100,,10,1,0.024197153747081757,0.024532700888812542,0.024257387965917587,0.02432333678007126,0.024297645036131143,0.024197153747081757,0.024467726369339516,10,0.024284363724291325,0,,,
predict,onxpython_compiled,,10000,10,5,100,,10,1,0.012360883876681328,0.01242642942816019,0.012384993024170399,0.012413960881531239,0.012396449502557517,0.012360883876681328,0.01242642942816019,10,0.012400307226926088,0,1.0,12.0,229320.0
predict,onxonnxruntime1,,10000,10,5,100,,10,1,0.0481996675953269,0.048969936557114124,0.048238624818623066,0.04831755254417658,0.04834793116897344,0.0481996675953269,0.04877813286987954,10,0.04827032797038555,0,1.0,12.0,229320.0
predict,skl,2.0,1,10,10,1,,10,1,0.00012296531349420547,0.00028035417199134827,0.00013134721666574478,0.00013662222772836685,0.00014754822477698327,0.00012296531349420547,0.00023517590588395345,10,0.00013281824067234993,0,,,
predict,onxpython_compiled,,1,10,10,1,,10,1,2.0870938897132874e-05,9.476300328969955e-05,2.44947150349617e-05,2.676062285900116e-05,3.19305807352066e-05,2.0870938897132874e-05,7.33147405035652e-05,10,2.4761538952589035e-05,0,1.0,12.0,4490164.0
predict,onxonnxruntime1,,1,10,10,1,,10,1,5.621090531349182e-05,0.0001470642164349556,6.428640335798264e-05,7.075909525156021e-05,7.395939901471138e-05,5.621090531349182e-05,0.00012337110110380897,10,6.660958752036095e-05,0,1.0,12.0,4490164.0
predict,skl,2.0,10,10,10,1,,10,1,0.00021124724298715591,0.0002871248871088028,0.0002224557101726532,0.00023462623357772827,0.00023116162046790122,0.00021124724298715591,0.0002741846931715399,10,0.00022603478282690048,0,,,
predict,onxpython_compiled,,10,10,10,1,,10,1,0.00013639498502016068,0.0002410607412457466,0.00014705117791891098,0.00016791094094514847,0.0001619241200387478,0.00013639498502016068,0.00022145222501089202,10,0.00015261536464095116,0,1.0,12.0,4490164.0
predict,onxonnxruntime1,,10,10,10,1,,10,1,0.0001973658800125122,0.00035389140248298645,0.0002152780070900917,0.00023702718317508698,0.00023472877219319344,0.0001973658800125122,0.00032021907863968776,10,0.00022078538313508034,0,1.0,12.0,4490164.0
predict,skl,2.0,100,10,10,1,,10,1,0.0007548527792096138,0.0010470319539308548,0.0007576048374176025,0.0008147759363055229,0.0008057672530412674,0.0007548527792096138,0.0009769327811302842,10,0.0007649934850633144,0,,,
predict,onxpython_compiled,,100,10,10,1,,10,1,0.00028040725737810135,0.0004963073879480362,0.0002842610701918602,0.0003235824406147003,0.00031779101118445396,0.00028040725737810135,0.00044053338864040654,10,0.0002908729948103428,0,1.0,12.0,4490164.0
predict,onxonnxruntime1,,100,10,10,1,,10,1,0.0013728868216276169,0.002181767486035824,0.0014062095433473587,0.0015320461243391037,0.00152678694576025,0.0013728868216276169,0.0019824334725464716,10,0.0014326134696602821,0,1.0,12.0,4490164.0
predict,skl,2.0,1000,10,10,1,,10,1,0.005464800633490086,0.006025832146406174,0.00550711527466774,0.005551522597670555,0.005577445589005947,0.005464800633490086,0.005886843116155431,10,0.00552697479724884,0,,,
predict,onxpython_compiled,,1000,10,10,1,,10,1,0.0025139637291431427,0.0029660556465387344,0.0025276709347963333,0.0025710873305797577,0.0025830108672380446,0.0025139637291431427,0.0028371411577518667,10,0.0025330507196485996,0,1.0,12.0,4490164.0
predict,onxonnxruntime1,,1000,10,10,1,,10,1,0.013219185173511505,0.015230054967105389,0.013251191936433315,0.013368770480155945,0.013486037962138653,0.013219185173511505,0.01463629420896636,10,0.013251851312816143,0,1.0,12.0,4490164.0
predict,skl,2.0,10000,10,10,1,,10,1,0.049347637221217155,0.04988573119044304,0.04945312533527613,0.04953180719166994,0.04950944045558572,0.049347637221217155,0.04978397790579214,10,0.04947693180292845,0,,,
predict,onxpython_compiled,,10000,10,10,1,,10,1,0.024756720289587975,0.025220143608748913,0.024786248803138733,0.024846795946359634,0.02485202383249998,0.024756720289587975,0.025110886028062055,10,0.024797814898192883,0,1.0,12.0,4490164.0
predict,onxonnxruntime1,,10000,10,10,1,,10,1,0.13078917376697063,0.1332245348021388,0.13116735685616732,0.1315164715051651,0.13145597400143744,0.13078917376697063,0.13270643497251122,10,0.1313832886517048,0,1.0,12.0,4490164.0
predict,skl,2.0,1,10,10,10,,10,1,0.00012064166367053986,0.0003130091354250908,0.00013145245611667633,0.00014857575297355652,0.00015337076038122178,0.00012064166367053986,0.00025913665424458584,10,0.00013575423508882523,0,,,
predict,onxpython_compiled,,1,10,10,10,,10,1,2.0689330995082855e-05,0.00041633378714323044,2.5129877030849457e-05,0.00021287612617015839,0.00013567740097641945,2.0689330995082855e-05,0.00041633378714323044,10,2.5958288460969925e-05,0,1.0,12.0,4540183.0
predict,onxonnxruntime1,,1,10,10,10,,10,1,5.554128438234329e-05,0.00015632156282663345,6.495416164398193e-05,7.685087621212006e-05,7.633343338966369e-05,5.554128438234329e-05,0.00013050615098476192,10,6.810948252677917e-05,0,1.0,12.0,4540183.0
predict,skl,2.0,10,10,10,10,,10,1,0.00021542701870203018,0.00037228409200906754,0.00022033415734767914,0.0002487786114215851,0.0002453511580824852,0.00021542701870203018,0.0003329708295367401,10,0.00022868160158395767,0,,,
predict,onxpython_compiled,,10,10,10,10,,10,1,0.00014957040548324585,0.00026311352849006653,0.00016402080655097961,0.00019127875566482544,0.00018211379647254945,0.00014957040548324585,0.00024383155088862618,10,0.0001732921227812767,0,1.0,12.0,4540183.0
predict,onxonnxruntime1,,10,10,10,10,,10,1,0.0001956811174750328,0.00033852551132440567,0.0002138158306479454,0.0002594543620944023,0.00023745596408843994,0.0001956811174750328,0.000316271461505235,10,0.00022384850308299065,0,1.0,12.0,4540183.0
predict,skl,2.0,100,10,10,10,,10,1,0.000748693011701107,0.0010747294872999191,0.0007582381367683411,0.0008009262382984161,0.0008034066297113896,0.000748693011701107,0.0009890859875257073,10,0.000762763898819685,0,,,
predict,onxpython_compiled,,100,10,10,10,,10,1,0.0003263670951128006,0.000571373850107193,0.0003341417759656906,0.0003569284453988075,0.00036617610603570936,0.0003263670951128006,0.0005044759832188433,10,0.00033993273973464966,0,1.0,12.0,4540183.0
predict,onxonnxruntime1,,100,10,10,10,,10,1,0.0013334685936570168,0.0022350968793034554,0.0013692788779735565,0.0014937156811356544,0.0014964365400373936,0.0013334685936570168,0.00199884047600982,10,0.001391132827848196,0,1.0,12.0,4540183.0
predict,skl,2.0,1000,10,10,10,,10,1,0.005434140563011169,0.00599575974047184,0.0054825227707624435,0.005493191070854664,0.0055376443080604075,0.005434140563011169,0.00584790907407522,10,0.005489397328346968,0,,,
