method,lib,skl_nb_base_estimators,N,activation,dim,hidden_layer_sizes,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxpython_compiled,,10,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.088218212127686e-05,0.00015011802315711975,9.332504123449326e-05,9.795371443033218e-05,0.00010039135813713073,9.088218212127686e-05,0.00013339757194118928,10,9.397650137543678e-05,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,10,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.444938480854034e-05,0.00935980211943388,6.453786045312881e-05,0.0002518128603696823,0.0016652231104671955,6.444938480854034e-05,0.007940402722370857,10,6.532296538352966e-05,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,10,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014993362128734589,0.0002561090514063835,0.0001525934785604477,0.00016129668802022934,0.00016603842377662658,0.00014993362128734589,0.00022571315977960404,10,0.00015688873827457428,0,,,,
predict_proba,onxpython_compiled,,10,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.151641279459e-05,0.00015121977776288986,9.399186819791794e-05,9.85022634267807e-05,0.00010126736015081406,9.151641279459e-05,0.0001344353002888566,10,9.639514610171318e-05,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,10,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.335601210594177e-05,0.00011369958519935608,6.377045065164566e-05,6.726663559675217e-05,7.012970745563507e-05,6.335601210594177e-05,9.892109698300161e-05,10,6.423331797122955e-05,0,13.0,12.0,3981.0,
predict,skl,1.0,100,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019642524421215057,0.00030777696520090103,0.00020014028996229172,0.00020885281264781952,0.00021449998021125794,0.00019642524421215057,0.00027787721630460855,10,0.00020089047029614449,0,,,,
predict,onxpython_compiled,,100,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00015188660472631454,0.00021026656031608582,0.00015518907457590103,0.00016424339264631271,0.0001661800779402256,0.00015188660472631454,0.00020373178814311183,10,0.00015766918659210205,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,100,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00010727625340223312,0.002386256121098995,0.00011006742715835571,0.00011506304144859314,0.0003393346443772316,0.00010727625340223312,0.0016766835139140925,10,0.0001111435703933239,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,100,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00020647794008255005,0.0047049690037965775,0.00020851939916610718,0.00021665357053279877,0.0006671229377388955,0.00020647794008255005,0.0033055652030344546,10,0.00020880484953522682,0,,,,
predict_proba,onxpython_compiled,,100,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00015349313616752625,0.00021768640726804733,0.00015517044812440872,0.00016422010958194733,0.00016460344195365906,0.00015349313616752625,0.0002001840069951892,10,0.00015959283336997032,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,100,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00010487157851457596,0.00019027851521968842,0.00010618474334478378,0.00011533219367265701,0.00011740261688828469,0.00010487157851457596,0.0001657431361647169,10,0.00010748952627182007,0,13.0,12.0,3981.0,
predict,skl,1.0,1000,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005853632465004921,0.0037110289558768272,0.0005956469103693962,0.0005998443812131882,0.0009136281907558442,0.0005853632465004921,0.0027416919094782532,10,0.0005992366932332516,0,,,,
predict,onxpython_compiled,,1000,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006359107792377472,0.006667404435575008,0.0006395820528268814,0.0006852233782410622,0.0012579417787492275,0.0006359107792377472,0.004792565408332415,10,0.0006437944248318672,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,1000,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0002657817676663399,0.0004927907139062881,0.0002680225297808647,0.0002769939601421356,0.0002925790846347809,0.0002657817676663399,0.0004236046564883068,10,0.0002691652625799179,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,1000,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.000598052516579628,0.010424155741930008,0.0006032884120941162,0.0006128381937742233,0.001595779974013567,0.000598052516579628,0.007363859042477401,10,0.0006085913628339767,0,,,,
predict_proba,onxpython_compiled,,1000,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006355009973049164,0.0065702712163329124,0.000638897530734539,0.0006835535168647766,0.0012470475398004056,0.0006355009973049164,0.004725303826608691,10,0.0006439727731049061,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,1000,logistic,5,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0002626059576869011,0.0003707185387611389,0.00026493147015571594,0.00027320533990859985,0.0002774449996650219,0.0002626059576869011,0.00033889004313364076,10,0.00026525044813752174,0,13.0,12.0,3981.0,
predict,skl,1.0,1,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001304224133491516,0.0001897895708680153,0.00013361405581235886,0.0001414259895682335,0.00014291033148765563,0.0001304224133491516,0.00017734212296648783,10,0.0001364140771329403,0,,,,
predict,onxpython_compiled,,1,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.641222327947617e-05,0.00011886190623044968,7.808394730091095e-05,8.441135287284851e-05,8.422350510954857e-05,7.641222327947617e-05,0.0001076356758158845,10,8.083460852503777e-05,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,1,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,5.673244595527649e-05,0.00024054106324911118,5.74011355638504e-05,6.280001252889633e-05,7.79077410697937e-05,5.673244595527649e-05,0.00018444207476720438,10,5.794502794742584e-05,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,1,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001350902020931244,0.00016697682440280914,0.0001371242105960846,0.00014887843281030655,0.00014363201335072518,0.0001350902020931244,0.00016177592525667538,10,0.0001410958357155323,0,,,,
predict_proba,onxpython_compiled,,1,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.510557770729065e-05,9.406916797161102e-05,7.709767669439316e-05,8.07400792837143e-05,7.985765114426613e-05,7.510557770729065e-05,9.038768797888502e-05,10,7.845461368560791e-05,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,1,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,5.570705980062485e-05,0.0001367395743727684,5.693826824426651e-05,6.244610995054245e-05,6.748856976628304e-05,5.570705980062485e-05,0.0001137609690129896,10,5.822628736495972e-05,0,13.0,12.0,3981.0,
predict,skl,1.0,10,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001415293663740158,0.0011789845302700996,0.00014449656009674072,0.0001566912978887558,0.0002534056082367897,0.0001415293663740158,0.0008584542895557757,10,0.00014858227223157883,0,,,,
predict,onxpython_compiled,,10,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.288173168897629e-05,0.00011697877198457718,9.654834866523743e-05,0.00010097213089466095,9.944867342710495e-05,9.288173168897629e-05,0.00011239144665833822,10,9.845336899161339e-05,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,10,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.377976387739182e-05,0.0001615714281797409,6.467103958129883e-05,6.868876516819e-05,7.587531581521034e-05,6.377976387739182e-05,0.0001322569376083804,10,6.492156535387039e-05,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,10,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014741718769073486,0.0001757955178618431,0.00014993175864219666,0.00015796907246112823,0.00015465440228581428,0.00014741718769073486,0.00017029165539604685,10,0.000151926651597023,0,,,,
predict_proba,onxpython_compiled,,10,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.126309305429459e-05,0.00011251401156187057,9.250640869140625e-05,9.94345173239708e-05,9.679915383458138e-05,9.126309305429459e-05,0.00010885931976957685,10,9.473878890275955e-05,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,10,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.293132901191711e-05,0.0031515881419181824,6.307847797870636e-05,6.474275141954422e-05,0.0003727005794644356,6.293132901191711e-05,0.002188243757544067,10,6.313109770417213e-05,0,13.0,12.0,3981.0,
predict,skl,1.0,100,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00040500424802303314,0.0009312983602285385,0.00041025225073099136,0.0004248106852173805,0.0004667060449719429,0.00040500424802303314,0.0007709377643377291,10,0.0004129922017455101,0,,,,
predict,onxpython_compiled,,100,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00031062308698892593,0.00048761628568172455,0.00031973328441381454,0.00033452827483415604,0.0003393547609448433,0.00031062308698892593,0.00043789318327578595,10,0.0003207181580364704,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,100,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00018296390771865845,0.0005680052563548088,0.0001836176961660385,0.00019131973385810852,0.00022725099697709083,0.00018296390771865845,0.00045065727865405386,10,0.0001870770938694477,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,100,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0004212036728858948,0.0006387969478964806,0.0004233596846461296,0.00044466275721788406,0.00045159840956330297,0.0004212036728858948,0.0005754752355897668,10,0.0004282016307115555,0,,,,
predict_proba,onxpython_compiled,,100,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0003123842179775238,0.00047775357961654663,0.0003170110285282135,0.00033537670969963074,0.00033801617100834844,0.0003123842179775238,0.0004312511170578423,10,0.00032030511647462845,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,100,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001795319840312004,0.00042334944009780884,0.00018353573977947235,0.0001990804448723793,0.0002118995413184166,0.0001795319840312004,0.000351040175756042,10,0.00018439628183841705,0,13.0,12.0,3981.0,
predict,skl,1.0,1000,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0011760154739022255,0.0014366405084729195,0.0011908262968063354,0.0012039262801408768,0.0012198612093925476,0.0011760154739022255,0.001364702155841713,10,0.0011917566880583763,0,,,,
predict,onxpython_compiled,,1000,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0012703295797109604,0.0014181016013026237,0.0012781424447894096,0.0012885229662060738,0.001296382211148739,0.0012703295797109604,0.001377712035802859,10,0.0012827659957110882,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,1000,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00035958457738161087,0.007001053541898727,0.0003604339435696602,0.0003680232912302017,0.0010309354402124882,0.00035958457738161087,0.004931546888717768,10,0.0003606090322136879,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,1000,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0012071523815393448,0.0015539368614554405,0.0012094182893633842,0.0012243222445249557,0.001248833816498518,0.0012071523815393448,0.0014485320213506797,10,0.001216003205627203,0,,,,
predict_proba,onxpython_compiled,,1000,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0012462381273508072,0.0014011180028319359,0.0012587932869791985,0.0012741200625896454,0.0012775798328220843,0.0012462381273508072,0.0013617143611470164,10,0.0012637912295758724,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,1000,logistic,5,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00035222433507442474,0.002901218831539154,0.0003555081784725189,0.00036437343806028366,0.0006193220615386963,0.00035222433507442474,0.0021107036941558294,10,0.00036140764132142067,0,13.0,12.0,3981.0,
predict,skl,1.0,1,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001320457085967064,0.00019492674618959427,0.00013916194438934326,0.00014621298760175705,0.00014596199616789818,0.0001320457085967064,0.00018050797593415635,10,0.0001413058489561081,0,,,,
predict,onxpython_compiled,,1,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.582735270261765e-05,0.0001292843371629715,7.932167500257492e-05,8.930917829275131e-05,8.770888671278953e-05,7.582735270261765e-05,0.00011735362939936665,10,8.278060704469681e-05,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,1,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012377090752124786,0.006268525496125221,0.00013019423931837082,0.00015506986528635025,0.00075621223077178,0.00012377090752124786,0.004357983630017412,10,0.00013179704546928406,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,1,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014031492173671722,0.0001786472275853157,0.0001447303220629692,0.00015156902372837067,0.000149513129144907,0.00014031492173671722,0.00017099711867284191,10,0.00014607375487685204,0,,,,
predict_proba,onxpython_compiled,,1,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.702875882387161e-05,9.946245700120926e-05,7.903110235929489e-05,8.203834295272827e-05,8.187899366021156e-05,7.702875882387161e-05,9.418005184656615e-05,10,7.940735667943954e-05,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,1,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00011758692562580109,0.0030408790335059166,0.00012177973985671997,0.0001279311254620552,0.0004173627123236656,0.00011758692562580109,0.002131490040134204,10,0.0001223534345626831,0,13.0,12.0,3981.0,
predict,skl,1.0,10,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014501158148050308,0.000225728377699852,0.00015038438141345978,0.00016051903367042542,0.00016058087348937988,0.00014501158148050308,0.00020555196940616184,10,0.0001515834592282772,0,,,,
predict,onxpython_compiled,,10,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.238254278898239e-05,0.00013987161219120026,9.623635560274124e-05,0.00010128878057003021,0.00010237656533718109,9.238254278898239e-05,0.0001282345298279,10,9.825872257351875e-05,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,10,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013342685997486115,0.003870333544909954,0.00013969186693429947,0.0001542782410979271,0.0005211141891777515,0.00013342685997486115,0.002709575253583879,10,0.00014635082334280014,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,10,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00015144702047109604,0.00018495973199605942,0.00015459302812814713,0.00016279704868793488,0.00016068248078227043,0.00015144702047109604,0.00017930278535869697,10,0.0001590503379702568,0,,,,
predict_proba,onxpython_compiled,,10,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.270664304494858e-05,0.00011609029024839401,9.413715451955795e-05,0.00010252650827169418,9.878864511847496e-05,9.270664304494858e-05,0.00011217086332543243,10,9.715883061289787e-05,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,10,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001324135810136795,0.0033281296491622925,0.00013792701065540314,0.0001461440697312355,0.0004595475271344185,0.0001324135810136795,0.0023337376946009044,10,0.000139518640935421,0,13.0,12.0,3981.0,
predict,skl,1.0,100,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0004116576164960861,0.0006021726876497269,0.0004187747836112976,0.00044460222125053406,0.0004438335075974464,0.0004116576164960861,0.0005499900302639096,10,0.0004238714464008808,0,,,,
predict,onxpython_compiled,,100,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0003201812505722046,0.0005220379680395126,0.0003239857032895088,0.00033656228333711624,0.00034880442544817927,0.0003201812505722046,0.000463997506092293,10,0.000324971042573452,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,100,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019349344074726105,0.0006285598501563072,0.00020188651978969574,0.00020773336291313171,0.00024784496054053307,0.00019349344074726105,0.0004974973225296631,10,0.00020446116104722023,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,100,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00043573230504989624,0.0006950432434678078,0.00044088996946811676,0.00045740697532892227,0.0004718467593193054,0.00043573230504989624,0.0006193752590569295,10,0.0004447321407496929,0,,,,
predict_proba,onxpython_compiled,,100,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0003276793286204338,0.0005433568730950356,0.0003334414213895798,0.0003606081008911133,0.00036213984712958337,0.0003276793286204338,0.000484062358356568,10,0.000334104523062706,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,100,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019290577620267868,0.000591040588915348,0.00019990280270576477,0.00023428723216056824,0.0002518759109079838,0.00019290577620267868,0.0004771350057912316,10,0.0002098451368510723,0,13.0,12.0,3981.0,
predict,skl,1.0,1000,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006226338446140289,0.00966743566095829,0.0006262455135583878,0.0007533058524131775,0.001737574115395546,0.0006226338446140289,0.007036531931330456,10,0.0006305407732725143,0,,,,
predict,onxpython_compiled,,1000,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006679259240627289,0.00727635994553566,0.0006717275828123093,0.001248459331691265,0.0014690381474792957,0.0006679259240627289,0.005293899067961563,10,0.0006795697845518589,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,1000,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00040265079587697983,0.0005807718262076378,0.0004220642149448395,0.00044241268187761307,0.0004473489709198475,0.00040265079587697983,0.0005474247238942361,10,0.0004275096580386162,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,1000,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006290143355727196,0.0074956901371479034,0.0006416020914912224,0.0007727490738034248,0.001405050978064537,0.0006290143355727196,0.005400473307718346,10,0.0006472286768257618,0,,,,
predict_proba,onxpython_compiled,,1000,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00066324882209301,0.007430378347635269,0.0006691440939903259,0.0013167792931199074,0.0015352760441601277,0.00066324882209301,0.005461285337232124,10,0.0006785104051232338,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,1000,logistic,5,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00041428767144680023,0.0009219609200954437,0.0004280479624867439,0.00045136362314224243,0.0004845418035984039,0.00041428767144680023,0.0007732037039330194,10,0.0004318016581237316,0,13.0,12.0,3981.0,
predict,skl,1.0,1,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013040471822023392,0.00019140727818012238,0.00013391394168138504,0.00014036335051059723,0.0001415490172803402,0.00013040471822023392,0.0001752993049785095,10,0.00013565784320235252,0,,,,
predict,onxpython_compiled,,1,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.739569991827011e-05,0.00011927634477615356,7.975194603204727e-05,8.284579962491989e-05,8.432371541857719e-05,7.739569991827011e-05,0.00010766258553380413,10,8.035311475396156e-05,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,1,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,4.8809684813022614e-05,0.00023445580154657364,4.939921200275421e-05,5.489122122526169e-05,7.006153464317322e-05,4.8809684813022614e-05,0.00017774344639548824,10,5.05237840116024e-05,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,1,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001342296600341797,0.006761335767805576,0.00013627298176288605,0.00015230663120746613,0.0008049664087593555,0.0001342296600341797,0.0046965099443604125,10,0.00014002062380313873,0,,,,
predict_proba,onxpython_compiled,,1,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.549207657575607e-05,9.408965706825256e-05,7.593538612127304e-05,8.476525545120239e-05,8.115712553262711e-05,7.549207657575607e-05,9.378976113329584e-05,10,7.873913273215294e-05,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,1,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,4.7478824853897095e-05,6.732717156410217e-05,4.818383604288101e-05,5.025789141654968e-05,5.109766498208046e-05,4.7478824853897095e-05,6.249893320662565e-05,10,4.862900823354721e-05,0,13.0,12.0,3981.0,
predict,skl,1.0,10,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014205556362867355,0.0001764688640832901,0.0001463368535041809,0.00015299953520298004,0.00015088524669408797,0.00014205556362867355,0.00016985498042000163,10,0.00014808261767029762,0,,,,
predict,onxpython_compiled,,10,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.116344153881073e-05,0.00011627655476331711,9.441375732421875e-05,9.811669588088989e-05,9.751729667186737e-05,9.116344153881073e-05,0.00011096942238207783,10,9.606825187802315e-05,0,13.0,12.0,3981.0,
predict,onxonnxruntime1,,10,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,5.484744906425476e-05,0.005383128300309181,5.542486906051636e-05,5.884375423192978e-05,0.0005900315009057522,5.484744906425476e-05,0.0037215329843868876,10,5.5773649364709854e-05,0,13.0,12.0,3981.0,
predict_proba,skl,1.0,10,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00015043839812278748,0.00017793476581573486,0.00015422329306602478,0.0001624859869480133,0.0001587585546076298,0.00015043839812278748,0.00017389655487025593,10,0.00015609944239258766,0,,,,
predict_proba,onxpython_compiled,,10,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.987542241811752e-05,0.0001116367056965828,9.190104901790619e-05,9.6149742603302e-05,9.525641798973084e-05,8.987542241811752e-05,0.0001070086498324125,10,9.352900087833405e-05,0,13.0,12.0,3981.0,
predict_proba,onxonnxruntime1,,10,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,5.5519863963127136e-05,0.006044928915798664,6.064772605895996e-05,7.486715912818909e-05,0.0012561420910060406,5.5519863963127136e-05,0.005936129735061559,10,6.100814789533615e-05,0,13.0,12.0,3981.0,
predict,skl,1.0,100,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019969046115875244,0.00023922696709632874,0.00020205136388540268,0.0002082446590065956,0.0002082482911646366,0.00019969046115875244,0.00023026886981126796,10,0.00020415149629116058,0,,,,
predict,onxpython_compiled,,100,logistic,5,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00015073176473379135,0.0001854514703154564,0.0001545259729027748,0.00015915744006633759,0.0001587781123816967,0.00015073176473379135,0.00017721354157362008,10,0.00015548570081591606,0,13.0,12.0,3981.0,
