method,lib,skl_nb_base_estimators,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxpython_compiled,,1000,10,10,100,,10,1,0.0017579477280378342,0.017275249119848013,0.0017742346972227097,0.011154103092849255,0.005650068074464798,0.0017579477280378342,0.017275249119848013,10,0.001775513868778944,1,1.0,12.0,283594.0,ERROR: Dim (1000 )-(1000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(0  'predict')'.
predict,onxonnxruntime1,,1000,10,10,100,,10,1,0.00689280591905117,0.010267952922731638,0.007215783931314945,0.007266768254339695,0.007479007402434945,0.00689280591905117,0.009316585166953833,10,0.007251692702993751,1,1.0,12.0,283594.0,ERROR: Dim (1000 )-(1000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(0  'predict')'.
predict,skl,2.0,10000,10,10,100,,10,1,0.015128916595131159,0.015408192295581102,0.015155852772295475,0.015188615769147873,0.0151862648781389,0.015128916595131159,0.015338116968301457,10,0.015169428428635001,0,,,,
predict,onxpython_compiled,,10000,10,10,100,,10,1,0.017455721739679575,0.07406423473730683,0.017468790989369154,0.027422255836427212,0.025634456472471357,0.017455721739679575,0.05879177001994121,10,0.017490863101556897,0,1.0,12.0,283594.0,
predict,onxonnxruntime1,,10000,10,10,100,,10,1,0.06819565081968904,0.06889130501076579,0.06823162408545613,0.06832637917250395,0.06831766837276518,0.06819565081968904,0.06870326868319543,10,0.06824278808198869,0,1.0,12.0,283594.0,
predict,skl,2.0,1,20,2,1,,10,1,0.0019682259298861027,0.0022816071286797523,0.0019930019043385983,0.00206025131046772,0.002039374737069011,0.0019682259298861027,0.0022119795238093004,10,0.002005211776122451,0,,,,
predict,onxpython_compiled,,1,20,2,1,,10,1,1.164199784398079e-05,4.0191225707530975e-05,1.2067612260580063e-05,1.526903361082077e-05,1.6178889200091363e-05,1.164199784398079e-05,3.2445217736864466e-05,10,1.2760981917381287e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,20,2,1,,10,1,2.7338042855262756e-05,7.189484313130379e-05,2.777203917503357e-05,2.9638875275850296e-05,3.312709741294384e-05,2.7338042855262756e-05,5.87284182065815e-05,10,2.8411857783794403e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,20,2,1,,10,1,0.0017129289917647839,0.0017752088606357574,0.0017310148105025291,0.001763820182532072,0.0017437999602407217,0.0017129289917647839,0.0017752088606357574,10,0.0017384071834385395,0,,,,
predict,onxpython_compiled,,10,20,2,1,,10,1,3.141211345791817e-05,4.284922033548355e-05,3.20938415825367e-05,3.248080611228943e-05,3.326507285237312e-05,3.141211345791817e-05,3.959036770030934e-05,10,3.21781262755394e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,20,2,1,,10,1,4.965905100107193e-05,6.514322012662888e-05,5.00241294503212e-05,5.069095641374588e-05,5.1849428564310075e-05,4.965905100107193e-05,6.067542943331611e-05,10,5.027349106967449e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,20,2,1,,10,1,0.001788274385035038,0.001841460820287466,0.0018053431995213032,0.0018193991854786873,0.0018094275612384081,0.001788274385035038,0.0018372698600591245,10,0.001805739477276802,0,,,,
predict,onxpython_compiled,,100,20,2,1,,10,1,0.004618627950549126,0.011695408262312412,0.008629330899566412,0.008895147126168013,0.00840107905678451,0.004618627950549126,0.011695408262312412,10,0.008794158697128296,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,100,20,2,1,,10,1,0.0002576671540737152,0.00027409614995121956,0.0002596271224319935,0.0002618720754981041,0.00026166876778006555,0.0002576671540737152,0.0002706130206680701,10,0.00025985552929341793,0,1.0,12.0,26377.0,
predict,skl,2.0,1000,20,2,1,,10,1,0.0025753360241651535,0.0026632240042090416,0.00259860185906291,0.002607957925647497,0.0026041560806334017,0.0025753360241651535,0.002652399702846314,10,0.0026024070102721453,0,,,,
predict,onxpython_compiled,,1000,20,2,1,,10,1,0.0033957408741116524,0.013549759052693844,0.010512159205973148,0.010759376920759678,0.009747725492343307,0.003993621815283981,0.013549759052693844,10,0.010566261829808354,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1000,20,2,1,,10,1,0.0022728419862687588,0.002384509891271591,0.0022750431671738625,0.002287801820784807,0.00228956532664597,0.0022728419862687588,0.002353177824015901,10,0.002275951439514756,0,1.0,12.0,26377.0,
predict,skl,2.0,10000,20,2,1,,10,1,0.00838542403653264,0.00870187021791935,0.00847082119435072,0.008512086234986782,0.008494079345837235,0.00838542403653264,0.008654170692244289,10,0.008493545465171337,0,,,,
predict,onxpython_compiled,,10000,20,2,1,,10,1,0.005177691578865051,0.02901813294738531,0.005191875156015158,0.02496951911598444,0.013338669156655669,0.005177691578865051,0.02901813294738531,10,0.0063271112740039825,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10000,20,2,1,,10,1,0.021769736893475056,0.02238210802897811,0.021792061161249876,0.021830603014677763,0.02186041693203151,0.021769736893475056,0.022203893281854358,10,0.021798615576699376,0,1.0,12.0,26377.0,
predict,skl,2.0,1,20,2,10,,10,1,0.0019594752229750156,0.002081919927150011,0.0019803158938884735,0.002044413238763809,0.0020039810333400965,0.0019594752229750156,0.002081919927150011,10,0.0019888130482286215,0,,,,
predict,onxpython_compiled,,1,20,2,10,,10,1,1.1767726391553879e-05,3.898516297340393e-05,1.1947937309741974e-05,1.2328382581472397e-05,1.4998996630311012e-05,1.1767726391553879e-05,3.078787398203385e-05,10,1.2032222002744675e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,20,2,10,,10,1,2.7003232389688492e-05,6.480235606431961e-05,2.732500433921814e-05,2.8763897716999054e-05,3.165192902088165e-05,2.7003232389688492e-05,5.3458899032958785e-05,10,2.7483096346259117e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,20,2,10,,10,1,0.0017122956924140453,0.0017443560063838959,0.0017208405770361423,0.0017327461391687393,0.0017248747870326042,0.0017122956924140453,0.001742993209889986,10,0.0017218543216586113,0,,,,
predict,onxpython_compiled,,10,20,2,10,,10,1,3.1721312552690506e-05,4.2615924030542374e-05,3.192806616425514e-05,3.271317109465599e-05,3.335732035338879e-05,3.1721312552690506e-05,3.957953473247493e-05,10,3.214133903384209e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,20,2,10,,10,1,4.8963818699121475e-05,6.717909127473831e-05,4.9919821321964264e-05,5.059782415628433e-05,5.194428376853466e-05,4.8963818699121475e-05,6.215092587903449e-05,10,5.017104558646679e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,20,2,10,,10,1,0.0017770077101886272,0.0018238252960145473,0.0017986525781452656,0.0018099281005561352,0.0017995566595345736,0.0017770077101886272,0.0018238252960145473,10,0.001800416735932231,0,,,,
predict,onxpython_compiled,,100,20,2,10,,10,1,0.004605280235409737,0.011698571033775806,0.008450265973806381,0.008895724080502987,0.008331219293177127,0.004605280235409737,0.011698571033775806,10,0.008752023568376899,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,100,20,2,10,,10,1,0.00025649508461356163,0.0002713538706302643,0.0002583540044724941,0.00025913212448358536,0.0002603429835289717,0.00025649508461356163,0.00026896962241510766,10,0.00025848299264907837,0,1.0,12.0,26377.0,
predict,skl,2.0,1000,20,2,10,,10,1,0.0025419280864298344,0.002924645785242319,0.0025739260017871857,0.002594131976366043,0.002612966392189264,0.0025419280864298344,0.0028196077529267414,10,0.0025830508675426245,0,,,,
predict,onxpython_compiled,,1000,20,2,10,,10,1,0.0062338621355593204,0.0147718102671206,0.007885169237852097,0.010813910048455,0.009782196395099163,0.0062338621355593204,0.014677586476909813,10,0.010537959169596434,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1000,20,2,10,,10,1,0.00225707795470953,0.0023460728116333485,0.0022595562040805817,0.0023278770968317986,0.002283689472824335,0.00225707795470953,0.0023460728116333485,10,0.0022607785649597645,0,1.0,12.0,26377.0,
predict,skl,2.0,10000,20,2,10,,10,1,0.008342937100678682,0.008662126027047634,0.008442827966064215,0.008468215819448233,0.00846136906184256,0.008342937100678682,0.00861412776061973,10,0.008450079476460814,0,,,,
predict,onxpython_compiled,,10000,20,2,10,,10,1,0.005160144064575434,0.028714939020574093,0.005176766309887171,0.02140702400356531,0.013282580394297838,0.005160144064575434,0.028714939020574093,10,0.009102885378524661,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10000,20,2,10,,10,1,0.02168155973777175,0.022190596908330917,0.02169596403837204,0.021705946419388056,0.021747727971524,0.02168155973777175,0.022037430377884144,10,0.02170081017538905,0,1.0,12.0,26377.0,
predict,skl,2.0,1,20,2,100,,10,1,0.0019639269448816776,0.0020783166401088238,0.001971656922250986,0.00204243091866374,0.0020004224497824907,0.0019639269448816776,0.0020762096453436117,10,0.001983202062547207,0,,,,
predict,onxpython_compiled,,1,20,2,100,,10,1,1.147901639342308e-05,4.223501309752464e-05,1.1817086488008499e-05,1.282012090086937e-05,1.5500187873840333e-05,1.147901639342308e-05,3.320885962490095e-05,10,1.2019183486700058e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,20,2,100,,10,1,2.7544796466827393e-05,6.492482498288155e-05,2.7745962142944336e-05,2.9420945793390274e-05,3.229440189898014e-05,2.7544796466827393e-05,5.379213800912571e-05,10,2.8368784114718437e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,20,2,100,,10,1,0.0017133229412138462,0.001794727984815836,0.0017223656177520752,0.0017441557720303535,0.001734146336093545,0.0017133229412138462,0.0017788671844152638,10,0.0017270410899072886,0,,,,
predict,onxpython_compiled,,10,20,2,100,,10,1,3.137998282909393e-05,4.162639379501343e-05,3.182189539074898e-05,3.2315030694007874e-05,3.302814438939094e-05,3.137998282909393e-05,3.8777694580942924e-05,10,3.1893374398350716e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,20,2,100,,10,1,4.968326538801193e-05,6.524194031953812e-05,5.074869841337204e-05,5.207723006606102e-05,5.286070518195629e-05,4.968326538801193e-05,6.15201571206778e-05,10,5.1056500524282455e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,20,2,100,,10,1,0.0017835930921137333,0.001816395204514265,0.0017860601656138897,0.0018032700754702091,0.0017949043307453395,0.0017835930921137333,0.001816395204514265,10,0.0017896546050906181,0,,,,
predict,onxpython_compiled,,100,20,2,100,,10,1,0.00460594380274415,0.01297046896070242,0.008624213747680187,0.008907178416848183,0.008411037782207132,0.00460594380274415,0.01297046896070242,10,0.008784391218796372,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,100,20,2,100,,10,1,0.0002612941898405552,0.0002767592668533325,0.00026270095258951187,0.0002668541856110096,0.00026496052742004396,0.0002612941898405552,0.0002737594436571146,10,0.0002630343660712242,0,1.0,12.0,26377.0,
predict,skl,2.0,1000,20,2,100,,10,1,0.002568978350609541,0.0026650712825357914,0.002571720164269209,0.0025875610299408436,0.0025903539266437293,0.002568978350609541,0.0026454055755791694,10,0.0025832264218479395,0,,,,
predict,onxpython_compiled,,1000,20,2,100,,10,1,0.004373371135443449,0.013617848046123981,0.009072547778487206,0.01098396209999919,0.009750746795907617,0.004598901629817062,0.013617848046123981,10,0.009804936358705163,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1000,20,2,100,,10,1,0.0022312006913125515,0.0023220316506922245,0.0022405339404940605,0.0023006070405244827,0.0022735360078513624,0.0022312006913125515,0.0023220316506922245,10,0.002284375950694084,0,1.0,12.0,26377.0,
predict,skl,2.0,10000,20,2,100,,10,1,0.008379105012863874,0.008712081704288721,0.008468581829220057,0.008492882829159498,0.008483276097103953,0.008379105012863874,0.008647823883643574,10,0.008474009344354272,0,,,,
predict,onxpython_compiled,,10000,20,2,100,,10,1,0.005178402177989483,0.025528840254992247,0.013094889000058174,0.018464452121406794,0.014005154045298696,0.005178402177989483,0.025528840254992247,10,0.013144653989002109,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10000,20,2,100,,10,1,0.022075858898460865,0.022689133882522583,0.022090885322541,0.02209612727165222,0.022151434002444147,0.022075858898460865,0.022503357808770198,10,0.02209353749640286,0,1.0,12.0,26377.0,
predict,skl,2.0,1,20,5,1,,10,1,0.001973175909370184,0.0021573249250650406,0.001983518712222576,0.0019969986751675606,0.00200363933108747,0.001973175909370184,0.0021055619121907745,10,0.0019893625285476446,0,,,,
predict,onxpython_compiled,,1,20,5,1,,10,1,1.3592187315225601e-05,5.391426384449005e-05,1.4009885489940643e-05,1.7113983631134033e-05,1.8820585682988167e-05,1.3592187315225601e-05,4.1982706922642825e-05,10,1.4101620763540268e-05,0,1.0,12.0,229831.0,
predict,onxonnxruntime1,,1,20,5,1,,10,1,3.4866854548454285e-05,8.167792111635208e-05,3.544101491570473e-05,3.8100872188806534e-05,4.086853004992008e-05,3.4866854548454285e-05,6.772213639358177e-05,10,3.56410164386034e-05,0,1.0,12.0,229831.0,
predict,skl,2.0,10,20,5,1,,10,1,0.0017278878949582577,0.0017873411998152733,0.0017455141060054302,0.0017492151819169521,0.0017474149819463492,0.0017278878949582577,0.0017782675558800116,10,0.0017467744182795286,0,,,,
predict,onxpython_compiled,,10,20,5,1,,10,1,6.496487185359001e-05,9.305402636528015e-05,6.670178845524788e-05,7.15646892786026e-05,7.066209800541401e-05,6.496487185359001e-05,8.64490400368791e-05,10,6.729410961270332e-05,0,1.0,12.0,229831.0,
predict,onxonnxruntime1,,10,20,5,1,,10,1,9.19019803404808e-05,0.00011379597708582878,9.3796756118536e-05,9.669922292232513e-05,9.665898978710175e-05,9.19019803404808e-05,0.0001085235651216607,10,9.4657763838768e-05,0,1.0,12.0,229831.0,
predict,skl,2.0,100,20,5,1,,10,1,0.0018670749850571156,0.0019036759622395039,0.001870384905487299,0.0018762792460620403,0.001875139446929097,0.0018670749850571156,0.001895051833076959,10,0.0018709644209593534,0,,,,
predict,onxpython_compiled,,100,20,5,1,,10,1,0.00013938313350081444,0.00016061309725046158,0.00014181993901729584,0.0001460830681025982,0.00014471402391791344,0.00013938313350081444,0.0001562823728728241,10,0.00014271563850343227,0,1.0,12.0,229831.0,
predict,onxonnxruntime1,,100,20,5,1,,10,1,0.0006353552453219891,0.000665837898850441,0.0006379219703376293,0.0006445888429880142,0.0006427151616662741,0.0006353552453219891,0.0006595418631095435,10,0.0006410409696400166,0,1.0,12.0,229831.0,
predict,skl,2.0,1000,20,5,1,,10,1,0.003217445220798254,0.003283591940999031,0.003218916244804859,0.0032431157305836678,0.0032355276867747306,0.003217445220798254,0.0032748595673707096,10,0.003231416456401348,0,,,,
predict,onxpython_compiled,,1000,20,5,1,,10,1,0.0012482977472245693,0.001284309197217226,0.0012506949715316296,0.0012535876594483852,0.0012543090619146825,0.0012482977472245693,0.0012741712483368018,10,0.0012510356027632952,0,1.0,12.0,229831.0,
predict,onxonnxruntime1,,1000,20,5,1,,10,1,0.006026377435773611,0.0061566149815917015,0.006033114157617092,0.00604246323928237,0.006049020774662494,0.006026377435773611,0.006121745069845962,10,0.006037059472873807,0,1.0,12.0,229831.0,
predict,skl,2.0,10000,20,5,1,,10,1,0.014125406742095947,0.014382054097950459,0.014177994802594185,0.01426680339500308,0.014222669415175915,0.014125406742095947,0.014368020345006118,10,0.014192037750035524,1,,,,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(7  'predict')'.
predict,onxpython_compiled,,10000,20,5,1,,10,1,0.012312124017626047,0.05612841062247753,0.012330370955169201,0.02438480406999588,0.020253355568274855,0.012312124017626047,0.04739331489450303,10,0.012337562395259738,1,1.0,12.0,229831.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(7  'predict')'.
predict,onxonnxruntime1,,10000,20,5,1,,10,1,0.056403474882245064,0.057307005394250154,0.05646500131115317,0.05648440634831786,0.05654697120189667,0.056403474882245064,0.05704635394533253,10,0.05647364445030689,1,1.0,12.0,229831.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(7  'predict')'.
predict,skl,2.0,1,20,5,10,,10,1,0.0019405190832912922,0.002120763063430786,0.001950560137629509,0.001977398060262203,0.0019760201685130596,0.0019405190832912922,0.002074230853960804,10,0.0019630223978310823,0,,,,
predict,onxpython_compiled,,1,20,5,10,,10,1,1.3757962733507156e-05,5.21061010658741e-05,1.4597084373235703e-05,1.6984064131975174e-05,1.9180169329047202e-05,1.3757962733507156e-05,4.093272723238925e-05,10,1.50271225720644e-05,0,1.0,12.0,229904.0,
predict,onxonnxruntime1,,1,20,5,10,,10,1,3.3999327570199966e-05,7.769186049699783e-05,3.4724362194538116e-05,3.7484802305698395e-05,3.9866287261247634e-05,3.3999327570199966e-05,6.485662814789561e-05,10,3.508501686155796e-05,0,1.0,12.0,229904.0,
predict,skl,2.0,10,20,5,10,,10,1,0.0017160028219223022,0.0017578871920704842,0.0017202189192175865,0.0017434041947126389,0.0017328985966742038,0.0017160028219223022,0.0017578871920704842,10,0.001731752883642912,0,,,,
predict,onxpython_compiled,,10,20,5,10,,10,1,6.433669477701187e-05,9.080907329916954e-05,6.493180990219116e-05,6.952183321118355e-05,6.920155137777329e-05,6.433669477701187e-05,8.459000300568664e-05,10,6.55599869787693e-05,0,1.0,12.0,229904.0,
predict,onxonnxruntime1,,10,20,5,10,,10,1,9.027589112520218e-05,0.00011289305984973907,9.201094508171082e-05,9.661167860031128e-05,9.536962024867535e-05,9.027589112520218e-05,0.00010792246472892022,10,9.252363815903664e-05,0,1.0,12.0,229904.0,
predict,skl,2.0,100,20,5,10,,10,1,0.0018535079434514046,0.0019049039110541344,0.0018572569824755192,0.001870045904070139,0.0018674667458981275,0.0018535079434514046,0.0018991943982019223,10,0.0018602660857141018,0,,,,
predict,onxpython_compiled,,100,20,5,10,,10,1,0.00014009838923811913,0.00015914486721158028,0.00014118896797299385,0.00014481181278824806,0.00014416216872632505,0.00014009838923811913,0.00015493772330924842,10,0.00014171097427606583,0,1.0,12.0,229904.0,
predict,onxonnxruntime1,,100,20,5,10,,10,1,0.0006203269585967064,0.0006628679111599922,0.0006270501762628555,0.0006375950761139393,0.0006328224670141935,0.0006203269585967064,0.0006552419547858856,10,0.0006297151558101177,0,1.0,12.0,229904.0,
predict,skl,2.0,1000,20,5,10,,10,1,0.003173236735165119,0.0032292581163346767,0.0031997147016227245,0.0032151807099580765,0.003204720048233867,0.0031739939117804102,0.0032292581163346767,10,0.00320647656917572,0,,,,
predict,onxpython_compiled,,1000,20,5,10,,10,1,0.001245139166712761,0.0013038679026067257,0.0012529101222753525,0.0012651551514863968,0.0012622050940990447,0.001245139166712761,0.0012963905242711397,10,0.0012543646153062582,0,1.0,12.0,229904.0,
predict,onxonnxruntime1,,1000,20,5,10,,10,1,0.005953081883490086,0.0060960217379033566,0.005974052008241415,0.005986333359032869,0.0059875682927668095,0.005953081883490086,0.006062054083751952,10,0.005977981491014361,0,1.0,12.0,229904.0,
predict,skl,2.0,10000,20,5,10,,10,1,0.013962185941636562,0.014229005202651024,0.013998639769852161,0.014021045994013548,0.014026900520548224,0.013962185941636562,0.014164255982791234,10,0.014006535988301039,0,,,,
predict,onxpython_compiled,,10000,20,5,10,,10,1,0.012376188766211271,0.042409699875861406,0.012405590154230595,0.028180209919810295,0.02104624197818339,0.012376188766211271,0.042409699875861406,10,0.012459917459636927,0,1.0,12.0,229904.0,
predict,onxonnxruntime1,,10000,20,5,10,,10,1,0.05594345321878791,0.056847488041967154,0.055991367902606726,0.05601602094247937,0.056078285723924634,0.05594345321878791,0.05658496192477088,10,0.0559991670306772,0,1.0,12.0,229904.0,
predict,skl,2.0,1,20,5,100,,10,1,0.001955469138920307,0.002128003630787134,0.001966782845556736,0.0019743447192013264,0.0019848258700221775,0.001955469138920307,0.0020802346948684395,10,0.001966875046491623,0,,,,
predict,onxpython_compiled,,1,20,5,100,,10,1,1.360895112156868e-05,5.266023799777031e-05,1.416075974702835e-05,1.591769978404045e-05,1.872098073363304e-05,1.360895112156868e-05,4.1090385293776106e-05,10,1.4494638890028e-05,0,1.0,12.0,230050.0,
predict,onxonnxruntime1,,1,20,5,100,,10,1,3.4011900424957275e-05,7.890677079558372e-05,3.467593342065811e-05,3.689201548695564e-05,3.978591412305832e-05,3.4011900424957275e-05,6.556003840131865e-05,10,3.476301208138466e-05,0,1.0,12.0,230050.0,
predict,skl,2.0,10,20,5,100,,10,1,0.0016968869604170322,0.001743617933243513,0.0017086840234696865,0.00173089187592268,0.0017185814213007689,0.0016968869604170322,0.001743617933243513,10,0.0017164354212582111,0,,,,
predict,onxpython_compiled,,10,20,5,100,,10,1,6.498303264379501e-05,9.38810408115387e-05,6.728991866111755e-05,6.920704618096352e-05,7.092957384884358e-05,6.498303264379501e-05,8.660111771518061e-05,10,6.869854405522346e-05,0,1.0,12.0,230050.0,
predict,onxonnxruntime1,,10,20,5,100,,10,1,8.866935968399048e-05,0.00011076917871832848,9.147496894001961e-05,9.58968885242939e-05,9.452900849282742e-05,8.866935968399048e-05,0.00010617657217501345,10,9.28826630115509e-05,0,1.0,12.0,230050.0,
predict,skl,2.0,100,20,5,100,,10,1,0.0018561538308858871,0.002068242058157921,0.0018763360567390919,0.0018929899670183659,0.0018980239983648062,0.0018561538308858871,0.002012540634271818,10,0.0018803877755999565,0,,,,
predict,onxpython_compiled,,100,20,5,100,,10,1,0.0001460593193769455,0.00017167627811431885,0.00014818599447607994,0.00015244493260979652,0.00015154490247368813,0.0001460593193769455,0.0001653689016898883,10,0.00014916504733264446,0,1.0,12.0,230050.0,
predict,onxonnxruntime1,,100,20,5,100,,10,1,0.0006296499632298946,0.000665594357997179,0.0006341477856040001,0.0006426679901778698,0.0006388828158378601,0.0006296499632298946,0.0006584527554666135,10,0.0006353843491524458,0,1.0,12.0,230050.0,
predict,skl,2.0,1000,20,5,100,,10,1,0.003202396910637617,0.003262029029428959,0.0032113781198859215,0.003229997120797634,0.0032216804567724465,0.003202396910637617,0.003256161647333642,10,0.0032185823656618595,0,,,,
predict,onxpython_compiled,,1000,20,5,100,,10,1,0.001317393034696579,0.013713521882891655,0.0013266336172819138,0.0013666870072484016,0.003339698677882552,0.001317393034696579,0.011465975773400338,10,0.0013284161686897278,0,1.0,12.0,230050.0,
predict,onxonnxruntime1,,1000,20,5,100,,10,1,0.006001148372888565,0.008969373069703579,0.006019740365445614,0.00604258431121707,0.00632637613452971,0.006001148372888565,0.008054463829402322,10,0.00602285866625607,0,1.0,12.0,230050.0,
predict,skl,2.0,10000,20,5,100,,10,1,0.014067873824387789,0.014418392907828093,0.014099268708378077,0.014198872726410627,0.01416992275044322,0.014067873824387789,0.014362616888465048,10,0.014149250229820609,0,,,,
predict,onxpython_compiled,,10000,20,5,100,,10,1,0.013097460847347975,0.0606076130643487,0.013119297102093697,0.01315737096592784,0.02082979823462665,0.013097460847347975,0.052048372874598826,10,0.013129241298884153,0,1.0,12.0,230050.0,
predict,onxonnxruntime1,,10000,20,5,100,,10,1,0.05642100190743804,0.05711052380502224,0.05646031489595771,0.056479766964912415,0.056527080154046415,0.05642100190743804,0.05691178646429588,10,0.05647132312878966,0,1.0,12.0,230050.0,
predict,skl,2.0,1,20,10,1,,10,1,0.0019778721034526825,0.0021586883813142776,0.0019805938936769962,0.001992542762309313,0.002003564639016986,0.0019778721034526825,0.0021059690190733463,10,0.0019864554051309824,0,,,,
predict,onxpython_compiled,,1,20,10,1,,10,1,1.5127938240766525e-05,6.085215136408806e-05,1.5604309737682343e-05,2.175522968173027e-05,2.182130701839924e-05,1.5127938240766525e-05,4.779922598444239e-05,10,1.6414327546954155e-05,0,1.0,12.0,435908.0,
predict,onxonnxruntime1,,1,20,10,1,,10,1,3.720400854945183e-05,9.020417928695679e-05,3.781495615839958e-05,4.085525870323181e-05,4.421626217663288e-05,3.720400854945183e-05,7.453120190381949e-05,10,3.833114169538021e-05,0,1.0,12.0,435908.0,
predict,skl,2.0,10,20,10,1,,10,1,0.0017277011647820473,0.0018160948529839516,0.0017359950579702854,0.0017608660273253918,0.0017509338911622762,0.0017277011647820473,0.0017992072817750164,10,0.0017436966300010681,0,,,,
predict,onxpython_compiled,,10,20,10,1,,10,1,9.299814701080322e-05,0.00012305611744523048,9.450828656554222e-05,9.70638357102871e-05,9.856503456830978e-05,9.299814701080322e-05,0.0001157968998484554,10,9.485939517617226e-05,0,1.0,12.0,435908.0,
predict,onxonnxruntime1,,10,20,10,1,,10,1,0.0001079430803656578,0.0001313900575041771,0.00010973820462822914,0.0001176302321255207,0.00011359662748873234,0.0001079430803656578,0.00012692921394028795,10,0.00011016242206096649,0,1.0,12.0,435908.0,
predict,skl,2.0,100,20,10,1,,10,1,0.001911630854010582,0.0019448972307145596,0.0019126450642943382,0.001924188807606697,0.0019218243658542633,0.001911630854010582,0.0019421015690795373,10,0.0019220903050154448,0,,,,
predict,onxpython_compiled,,100,20,10,1,,10,1,0.00020612822845578194,0.00022886972874403,0.00020793220028281212,0.00021217623725533485,0.00021093590185046197,0.00020612822845578194,0.00022322867368904,10,0.00020854291506111622,0,1.0,12.0,435908.0,
predict,onxonnxruntime1,,100,20,10,1,,10,1,0.0007935957983136177,0.0008303332142531872,0.0008000247180461884,0.0008052941411733627,0.000804368406534195,0.0007935957983136177,0.0008236966461223097,10,0.0008026424329727888,0,1.0,12.0,435908.0,
predict,skl,2.0,1000,20,10,1,,10,1,0.003546143416315317,0.003652013838291168,0.0035537458024919033,0.0035662399604916573,0.003567282389849424,0.003546143416315317,0.0036247439061573784,10,0.003557513002306223,0,,,,
predict,onxpython_compiled,,1000,20,10,1,,10,1,0.0019173999316990376,0.017706064973026514,0.0019254619255661964,0.011692249681800604,0.006760727614164352,0.0019173999316990376,0.017706064973026514,10,0.00195443001575768,0,1.0,12.0,435908.0,
predict,onxonnxruntime1,,1000,20,10,1,,10,1,0.007249850779771805,0.010647329036146402,0.0073742978274822235,0.0077361781150102615,0.007832901505753397,0.007249850779771805,0.009719590526799535,10,0.007582225603982806,0,1.0,12.0,435908.0,
predict,skl,2.0,10000,20,10,1,,10,1,0.016470905859023333,0.016808392014354467,0.016505500301718712,0.016578686889261007,0.016558141075074674,0.016470905859023333,0.01673873741994635,10,0.01653592917136848,0,,,,
predict,onxpython_compiled,,10000,20,10,1,,10,1,0.01898004300892353,0.06427092617377639,0.019004523754119873,0.03201965894550085,0.027550774952396752,0.01898004300892353,0.054721853029619905,10,0.019047268433496356,0,1.0,12.0,435908.0,
predict,onxonnxruntime1,,10000,20,10,1,,10,1,0.07270211027935147,0.07344084605574608,0.07272177003324032,0.07274698605760932,0.07280204407870769,0.07270211027935147,0.07322129937394403,10,0.07272694748826325,0,1.0,12.0,435908.0,
predict,skl,2.0,1,20,10,10,,10,1,0.0019858889281749725,0.0021825223229825497,0.002003598026931286,0.0020149359479546547,0.002021081792190671,0.0019858889281749725,0.002129219028433463,10,0.002005606656894088,0,,,,
predict,onxpython_compiled,,1,20,10,10,,10,1,1.448625698685646e-05,5.8016739785671234e-05,1.5110243111848831e-05,1.9453000277280807e-05,2.0405882969498636e-05,1.448625698685646e-05,4.5267820613452027e-05,10,1.5536556020379066e-05,0,1.0,12.0,366348.0,
predict,onxonnxruntime1,,1,20,10,10,,10,1,3.8339290767908096e-05,9.420514106750488e-05,3.915000706911087e-05,4.392862319946289e-05,4.594558849930763e-05,3.8339290767908096e-05,7.780795911724897e-05,10,3.958842717111111e-05,0,1.0,12.0,366348.0,
